"","x","y","r","lineage","ONTraC","DPT","monocle3","DPT_l1","monocle3_l1","TSCAN_l1","Slingshot_l1","DPT_l2","monocle3_l2","TSCAN_l2","Slingshot_l2"
"cell252",-509.33721495182,-81.7615098268525,515.857870952884,1,0.284919784576403,0.183246487494289,7.96453025132006,0.190875871719655,8.4364630955104,296,6.75303817281365,NA,NA,NA,NA
"cell253",-80.2861438509265,-875.176313402028,878.851207221346,1,0.302437216631034,1.87698183626675,17.2756448751578,1.74855471493546,17.2209466872702,64,12.7365099723935,NA,NA,NA,NA
"cell254",242.823531729956,-188.653814204863,307.495575863868,2,0.58502876618035,0.418616320992919,12.3583743737273,NA,NA,NA,NA,0.0534064272017336,0.00199634417296002,205,2.09455305077823
"cell255",-748.690555840852,-579.934896902186,947.028000140563,2,0.263172438638087,0.498175507326527,15.1544295914837,NA,NA,NA,NA,0.0146739500406707,3.45420423897358,120,1.55681083047112
"cell256",-50.192276210842,372.532507229679,375.898568145792,1,0.513343968173916,0.134069916776379,5.6083012023424,0.143767282455835,7.64964283368289,392,NA,NA,NA,NA,NA
"cell257",-869.188845626839,-156.70922968709,883.202712875837,1,0.210567687245654,0.423614317039332,10.9746695566334,0.463973577934152,10.6127542951038,192,10.1398700441529,NA,NA,NA,NA
"cell258",-410.897048410436,768.542298623369,871.489328199548,1,0.194741604511244,1.71296989855679,16.8915864173846,1.60574208777471,17.0234162138653,79,12.4006536323452,NA,NA,NA,NA
"cell259",109.184043320734,448.551790016583,461.649069795385,2,0.353835274907347,0.412910552825602,18.2787080524327,NA,NA,NA,NA,0.0503202588924856,2.03389431547895,206,2.26329759560209
"cell260",637.254238187452,-704.62142615557,950.044377008453,2,0.20754333442546,0.439108555410553,14.1068485949802,NA,NA,NA,NA,0.0370662102463757,0.599136580169896,209,2.39671909648924
"cell261",-80.7288797411784,-296.711629746883,307.497875198053,1,0.658596488907081,0.0499392437941375,1.2977525028199,0.0602374051704988,3.51707795036214,565,NA,NA,NA,NA,NA
"cell262",-110.885418107884,358.341575907731,375.105666410141,1,0.512895224977676,0.158505552182726,5.985059322175,0.16612801957806,7.64970137750321,381,NA,NA,NA,NA,NA
"cell263",254.775511824664,-27.1428669489939,256.217284061264,1,0.703641513885311,0.01933357123511,1.29682047165309,0.0301266217317195,2.29837024290417,616,NA,NA,NA,NA,NA
"cell264",-128.317930136917,-94.4673394499073,159.341047496766,1,0.712021068796098,0.0323388225496639,7.24333489472428e-05,0.0169272324860155,1.51971337785661,693,NA,NA,NA,NA,NA
"cell265",119.475036696702,-348.512234734943,368.422396378969,1,0.561567934088386,0.151246071703936,6.44668517696245,0.161291671778502,6.87059140770985,431,6.71606447086729,NA,NA,NA,NA
"cell266",693.545724357963,253.093837015746,738.283253304966,1,0.191353687989372,0.21577620802949,14.2849917968945,0.17351575310452,7.64975992132353,NA,5.71530003739532,NA,NA,NA,NA
"cell267",411.636875259551,-145.807991754216,436.697707267676,1,0.396563846994794,0.146953249738107,7.1172035488301,0.151740861285727,7.64981846514385,373,NA,NA,NA,NA,NA
"cell268",-270.701309130125,613.852325444385,670.890360802898,1,0.265164858523054,1.2705098546787,12.91019937439,1.21733731330535,13.0900791032145,132,12.5250594351597,NA,NA,NA,NA
"cell269",-140.137020799,-494.881256001932,514.340200782001,1,0.324192816136148,0.147500413739269,7.0101220043057,0.155519121163941,7.64987700896416,421,6.7365395297695,NA,NA,NA,NA
"cell270",-224.666105512537,334.613624213877,403.039869585772,1,0.453475529183761,0.164078006890253,8.232372354866,0.170259819941913,7.64993555278448,294,6.46955962298796,NA,NA,NA,NA
"cell271",-570.905644219647,320.383879532512,654.659518273547,2,0.227511636851474,0.498599524346856,17.4061325438541,NA,NA,NA,NA,0.00992038133010724,5.05678557861379,104,1.30432728083302
"cell272",-9.44079653772966,446.908669129215,447.008374845609,2,0.400031636776236,0.337068462617337,11.0588154871316,NA,NA,NA,NA,0.101343881585684,0.00192240549988743,253,2.624058881834
"cell273",-0.736665325705183,8.28065051349076,8.31335363909602,2,0.71529707048316,0.248668239225636,12.2343177315583,NA,NA,NA,NA,0.140021533566315,0.00184846682681483,261,4.45653904967197
"cell274",-576.043661932705,479.951127096535,749.786226103197,1,0.178769558649638,0.143122419783305,7.04443412223619,0.145819928801483,7.6499940966048,275,6.71819556384876,NA,NA,NA,NA
"cell275",867.882077299845,230.787842312476,898.043611556555,1,0.145950028947926,2.02907927858118,16.972062645849,1.88103433660287,17.5930827997158,37,14.4063903572232,NA,NA,NA,NA
"cell276",182.276602413531,-53.7035612000256,190.023241402165,1,0.804279136009644,0.0112804458631104,7.13015778699422e-05,0.0174376286812314,0.0496631725165049,609,NA,NA,NA,NA,NA
"cell277",358.416911188124,693.985624025087,781.075366772711,2,0.178365701658409,0.542465507068924,16.9549277221217,NA,NA,NA,NA,0.0202050965018097,4.5713755639871,43,0.421687828683634
"cell278",353.261634274568,-827.427095174527,899.682933082146,1,0.255402254793962,1.88670542896583,17.1748875483592,1.75680638654873,17.7391803565487,68,12.8197806137667,NA,NA,NA,NA
"cell279",263.177122578317,-745.788519378163,790.862006600946,2,0.269203879075424,0.51292193971346,16.0183784512016,NA,NA,NA,NA,0.0149159239864576,4.92761263058844,72,0.802394240470992
"cell280",231.61390525808,-202.820155780425,307.865257376818,1,0.579486877872198,0.07835371681691,2.03273126961832,0.0903167614251883,3.5202526470987,480,NA,NA,NA,NA,NA
"cell281",-44.5769943213105,-563.57665454855,565.336850006133,2,0.251738496176781,0.412685077961355,15.0981984642387,NA,NA,NA,NA,0.0311051679425796,1.40103887180089,179,2.34959052382932
"cell282",-224.522095650101,-536.483063592561,581.570502137765,2,0.301407815482654,0.468484888815569,16.8784602503372,NA,NA,NA,NA,0.0142707843284543,1.87435101650857,152,2.07872423987814
"cell283",331.117980929744,-154.86483212422,365.54375049213,1,0.506709118184712,0.169729553105096,5.53378651763905,0.179620078815307,7.65005264042512,365,6.84948057694387,NA,NA,NA,NA
"cell284",-936.328958615088,222.566937297634,962.41776808165,2,0.193605244842812,0.530993138626648,14.0358812757324,NA,NA,NA,NA,0.0228031789135208,3.32279787672866,39,0.908411630711696
"cell285",-46.205449574525,268.960477366503,272.900498269243,1,0.672228962510315,0.0289076744104122,7.01698067926415e-05,0.038983354208876,1.96968175908406,610,NA,NA,NA,NA,NA
"cell286",261.803145255634,164.568674485616,309.230877319351,2,0.55983340550546,0.52254646993917,16.4002162421635,NA,NA,NA,NA,0.0182108175039898,3.62710130324849,77,0.882498249845838
"cell287",104.562547538565,244.034190732827,265.492019831822,1,0.73245485644878,0.014123537551635,6.90380357153408e-05,0.0166969905631248,0.0497217163368231,602,NA,NA,NA,NA,NA
"cell288",-711.603282565253,90.5869943780048,717.345966259018,2,0.200264866268854,0.484846132741682,16.6869449550196,NA,NA,NA,NA,0.0147365011859436,3.62717524192156,150,1.50610668337761
"cell289",-48.6819473542753,-289.711376514457,293.773064932962,1,0.667361839045162,0.0511906188688878,2.82237382371971,0.064215873823691,1.7528036085728,460,NA,NA,NA,NA,NA
"cell290",322.175408313286,-39.6025361111225,324.600299735329,1,0.591968846917016,0.0331676457591571,1.3954887422489,0.0460300841013156,3.41703389398671,538,NA,NA,NA,NA,NA
"cell291",-235.600574607108,-675.266691394344,715.187202948895,1,0.232387600385269,1.90759092206484,17.0240273458461,1.77331671361897,17.2510923979482,53,12.5611379426884,NA,NA,NA,NA
"cell292",640.600730805054,663.99730682893,922.63845561739,1,0.170142604391826,1.68890411765322,15.5947122442164,1.58434992317896,15.0268473874606,91,11.9116871711073,NA,NA,NA,NA
