1.690015782806119971e+00,0.000000000000000000e+00,1.878103897090470098e-01,1.169660466488120054e+00,0.000000000000000000e+00,6.374882957675149786e-01,1.751914310837439925e-01,2.077435252998809823e+00,1.327633660425409978e+00,1.198053303657379942e+00
1.781380685102720074e+00,0.000000000000000000e+00,1.733041898574509965e-01,1.010172317306669898e+00,0.000000000000000000e+00,4.009013924415120167e-01,2.303473633388339881e-01,2.111889584549509813e+00,1.392963380611810020e+00,1.126173755808290045e+00
1.741338305375609963e+00,0.000000000000000000e+00,2.064040292822640066e-01,1.252959852685930020e+00,0.000000000000000000e+00,7.038975580557470524e-01,0.000000000000000000e+00,1.990893296317109984e+00,1.277638896306150018e+00,1.290125280788900097e+00
1.678813697352230072e+00,0.000000000000000000e+00,2.892783496650889741e-01,1.663358912323499972e+00,0.000000000000000000e+00,7.543849660373459498e-01,0.000000000000000000e+00,1.309310331400550087e+00,1.155338817277310026e+00,1.795637766811569946e+00
1.741127969597560110e+00,0.000000000000000000e+00,2.962839105834150222e-01,1.618629700061180010e+00,0.000000000000000000e+00,7.161106546269869755e-01,0.000000000000000000e+00,1.174995345013039927e+00,1.112426542525289941e+00,1.883865621296660020e+00
1.656596800281670001e+00,0.000000000000000000e+00,3.806015277754140058e-01,1.632072854546130047e+00,0.000000000000000000e+00,8.218367768144450025e-01,0.000000000000000000e+00,1.463708310698780046e+00,1.253758402024399921e+00,1.625470825311549961e+00
1.609757276070800103e+00,0.000000000000000000e+00,3.324427480722039752e-01,1.507042884042820052e+00,0.000000000000000000e+00,8.205142592867999962e-01,0.000000000000000000e+00,1.709007198007590045e+00,1.341800272592130083e+00,1.497299040666429937e+00
1.752257927117730096e+00,0.000000000000000000e+00,3.153538730370830101e-01,1.640668992031329987e+00,0.000000000000000000e+00,7.883432921076239941e-01,0.000000000000000000e+00,1.241107487902789908e+00,1.162024511909460101e+00,1.766003251942869889e+00
1.773756829373509980e+00,0.000000000000000000e+00,2.131586686359659977e-01,1.219397458808680001e+00,0.000000000000000000e+00,7.303763387430189935e-01,0.000000000000000000e+00,1.988966013572839975e+00,1.318732554743839991e+00,1.212478310330169951e+00
1.685204289996349969e+00,0.000000000000000000e+00,3.811367861058470030e-01,1.570401981433819927e+00,0.000000000000000000e+00,8.804476513194849918e-01,0.000000000000000000e+00,1.480175150530609995e+00,1.331385061904869938e+00,1.556446411792959950e+00
1.720839401356579978e+00,0.000000000000000000e+00,4.046744623709749855e-01,1.631207221650730066e+00,0.000000000000000000e+00,8.579231773224139657e-01,0.000000000000000000e+00,1.365791274897969920e+00,1.226507509998360002e+00,1.632283958729070061e+00
1.786306310502060013e+00,0.000000000000000000e+00,3.332558153238879828e-01,1.602829203314749984e+00,0.000000000000000000e+00,7.674770966474580014e-01,0.000000000000000000e+00,1.219293996253429935e+00,1.126673720037870030e+00,1.799324485654890005e+00
2.070653047912850209e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.163070873633939906e+00,0.000000000000000000e+00,8.304070082605250480e-01,3.987442196245080117e-01,1.906941033679510067e+00,1.332385222176269979e+00,4.469366313526170198e-01
1.782056791231120041e+00,1.395474564375460136e-01,1.776803466922489971e-01,1.145774431817119909e+00,0.000000000000000000e+00,3.259216559686100023e-01,0.000000000000000000e+00,9.365182289106970259e-01,1.132668018532769993e+00,2.254291982854519816e+00
2.083683211294220072e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.442973037585190244e-01,0.000000000000000000e+00,4.430119507452119909e-01,4.936550079725209872e-01,2.060219700946240184e+00,1.443208637779650028e+00,8.230161207018029668e-01
2.023527252205290061e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.173849022909999817e-01,0.000000000000000000e+00,2.440574533567169968e-01,4.365200454724280088e-01,2.125583509501510093e+00,1.412590842005730041e+00,8.958051998173790498e-01
2.118975268323819883e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.422254696787810468e-01,0.000000000000000000e+00,6.899077520081350334e-01,5.016856526377659886e-01,1.950049441779039938e+00,1.494135651540559939e+00,6.032290241201420100e-01
2.038559837544080100e+00,0.000000000000000000e+00,1.187091507561719994e-01,7.324349809463840399e-01,0.000000000000000000e+00,3.841418717990839893e-01,3.111286820548709864e-01,2.074632729849500201e+00,1.300055567298100012e+00,9.744976096014840161e-01
1.849887220141609889e+00,7.251885140615009495e-02,3.759226251231099769e-01,1.490235861628740111e+00,0.000000000000000000e+00,7.478326384010359762e-01,0.000000000000000000e+00,1.280080941787840043e+00,1.084206702270589906e+00,1.792553724263229897e+00
1.883751222951149940e+00,0.000000000000000000e+00,5.094586562174949762e-01,1.413054655437810059e+00,0.000000000000000000e+00,1.085812351641969986e+00,0.000000000000000000e+00,1.248206006105889943e+00,1.351449014714279917e+00,1.467883158380759889e+00
2.078734131448559896e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100102514213590066e+00,0.000000000000000000e+00,8.690395967297129820e-01,4.252494928626829873e-01,1.884400865346339993e+00,1.374507675820189956e+00,4.389334697141950015e-01
2.127935028207950108e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.742039782292749805e-01,0.000000000000000000e+00,4.352764790372889991e-01,5.488548171486989924e-01,1.992832080540609896e+00,1.440516474302409922e+00,8.384766182897960274e-01
1.885425072387939993e+00,0.000000000000000000e+00,2.250582349330869925e-01,8.445420200449700321e-01,0.000000000000000000e+00,4.621213835316689833e-01,0.000000000000000000e+00,8.374985288954199802e-01,1.153197549205710049e+00,2.278826307479029811e+00
1.921539710067190043e+00,1.427613345031830128e-01,2.944007349999899770e-01,1.269999306889799895e+00,0.000000000000000000e+00,5.314028462706790190e-01,0.000000000000000000e+00,1.149330026939969995e+00,1.043142972599560014e+00,2.003691966572359817e+00
1.911946842023620086e+00,1.641179304902810054e-01,1.877106947980410057e-01,1.071134446853750033e+00,0.000000000000000000e+00,3.239393499079950001e-01,0.000000000000000000e+00,9.064321901381060531e-01,1.084668575155580017e+00,2.209781787623720017e+00
2.023887993622320192e+00,0.000000000000000000e+00,5.058749988722139879e-01,1.309364671944220015e+00,0.000000000000000000e+00,1.049332818252540100e+00,0.000000000000000000e+00,1.305903379525469976e+00,1.401408437087130032e+00,1.241953490139900085e+00
2.140804824105099868e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.697461387859419801e-01,0.000000000000000000e+00,5.594234525616850195e-01,5.869932455244839531e-01,1.924397453801309998e+00,1.528894882212390005e+00,7.100144708623870038e-01
2.185544864264940212e+00,0.000000000000000000e+00,2.419940899285250024e-01,1.001621728420259982e+00,0.000000000000000000e+00,5.822289955997820288e-01,1.520333145581400092e-01,1.826196106329109892e+00,1.230593706414409905e+00,9.243868999134200459e-01
2.136479459488859867e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.952776650082129750e-01,0.000000000000000000e+00,8.077681045260709514e-01,5.470140774807400463e-01,1.852313119702700073e+00,1.494265386705249998e+00,5.449809677462169599e-01
2.251921639093950045e+00,0.000000000000000000e+00,4.967311390129129922e-01,1.109990646428040018e+00,0.000000000000000000e+00,9.720143318823200040e-01,0.000000000000000000e+00,1.341355670374480002e+00,1.334070240341530100e+00,9.370307991500109734e-01
2.071202229096380076e+00,1.093323463691990016e-01,4.804726809528919729e-01,1.262599302768860010e+00,0.000000000000000000e+00,8.329088079499930020e-01,0.000000000000000000e+00,1.384230486691589990e+00,9.546588280921189940e-01,1.591098513072999987e+00
2.326377566558989862e+00,0.000000000000000000e+00,1.932921627191500069e-01,9.014250341716010251e-01,0.000000000000000000e+00,4.928526873890169968e-01,2.309260477770020137e-01,1.732992186915669919e+00,1.070794661225189959e+00,9.596853286011820527e-01
2.162546718897560005e+00,0.000000000000000000e+00,6.872846662205289725e-01,1.121413576691530078e+00,0.000000000000000000e+00,1.233043041739370071e+00,0.000000000000000000e+00,1.218447874719639890e+00,1.160567074600580062e+00,1.176782096839529945e+00
1.407810655986899917e+00,6.625443661988339450e-01,1.113196832367870037e+00,8.056682412408420202e-01,0.000000000000000000e+00,1.433303459782039990e+00,0.000000000000000000e+00,1.117416251850960052e+00,1.139346403899399895e+00,1.843215557925419912e+00
2.432934858122710153e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.322964596339719745e-01,0.000000000000000000e+00,2.378553159124900118e-01,6.130523630640060118e-01,1.698053946492090072e+00,1.112339058649219892e+00,9.532833703356079491e-01
