2.875900000000000000e+04,1.853100000000000000e+04
2.875900000000000000e+04,1.735000000000000000e+04
2.877900000000000000e+04,1.848900000000000000e+04
2.878200000000000000e+04,1.725900000000000000e+04
2.879100000000000000e+04,1.727800000000000000e+04
2.879300000000000000e+04,1.848900000000000000e+04
2.880400000000000000e+04,1.722700000000000000e+04
2.880800000000000000e+04,1.717300000000000000e+04
2.881000000000000000e+04,1.725400000000000000e+04
2.881500000000000000e+04,1.850300000000000000e+04
2.880900000000000000e+04,1.719900000000000000e+04
2.881600000000000000e+04,1.855600000000000000e+04
2.882800000000000000e+04,1.721500000000000000e+04
2.883400000000000000e+04,1.858900000000000000e+04
2.886100000000000000e+04,1.848800000000000000e+04
2.886600000000000000e+04,1.715400000000000000e+04
2.886300000000000000e+04,1.711300000000000000e+04
2.887500000000000000e+04,1.854400000000000000e+04
2.888500000000000000e+04,1.727600000000000000e+04
2.888600000000000000e+04,1.846500000000000000e+04
2.887500000000000000e+04,1.857100000000000000e+04
2.888700000000000000e+04,1.848400000000000000e+04
2.888400000000000000e+04,1.851800000000000000e+04
2.889500000000000000e+04,1.720000000000000000e+04
2.890050000000000000e+04,1.715100000000000000e+04
2.889600000000000000e+04,1.709900000000000000e+04
2.890200000000000000e+04,1.734500000000000000e+04
2.889500000000000000e+04,1.858800000000000000e+04
2.890400000000000000e+04,1.853800000000000000e+04
2.890800000000000000e+04,1.732300000000000000e+04
2.891300000000000000e+04,1.817800000000000000e+04
2.891400000000000000e+04,1.855600000000000000e+04
2.891200000000000000e+04,1.723400000000000000e+04
2.891100000000000000e+04,1.726500000000000000e+04
2.892300000000000000e+04,1.813800000000000000e+04
2.891900000000000000e+04,1.816200000000000000e+04
2.891100000000000000e+04,1.707400000000000000e+04
2.893000000000000000e+04,1.748200000000000000e+04
2.892200000000000000e+04,1.739700000000000000e+04
2.892200000000000000e+04,1.825400000000000000e+04
2.891300000000000000e+04,1.718500000000000000e+04
2.892400000000000000e+04,1.715700000000000000e+04
2.892200000000000000e+04,1.709450000000000000e+04
2.891900000000000000e+04,1.736500000000000000e+04
2.892700000000000000e+04,1.733700000000000000e+04
2.893000000000000000e+04,1.819700000000000000e+04
2.892600000000000000e+04,1.821600000000000000e+04
2.892900000000000000e+04,1.746000000000000000e+04
2.893000000000000000e+04,1.810900000000000000e+04
2.893300000000000000e+04,1.720600000000000000e+04
2.892900000000000000e+04,1.723200000000000000e+04
2.894100000000000000e+04,1.808600000000000000e+04
2.893000000000000000e+04,1.777550000000000000e+04
2.893600000000000000e+04,1.805200000000000000e+04
2.893000000000000000e+04,1.858000000000000000e+04
2.894300000000000000e+04,1.800050000000000000e+04
2.894000000000000000e+04,1.703300000000000000e+04
2.893200000000000000e+04,1.725200000000000000e+04
2.893500000000000000e+04,1.743600000000000000e+04
2.892500000000000000e+04,1.851100000000000000e+04
2.892800000000000000e+04,1.730800000000000000e+04
2.893900000000000000e+04,1.784900000000000000e+04
2.893700000000000000e+04,1.750000000000000000e+04
2.894600000000000000e+04,1.780050000000000000e+04
2.893900000000000000e+04,1.728100000000000000e+04
2.894200000000000000e+04,1.753200000000000000e+04
2.894100000000000000e+04,1.707300000000000000e+04
2.894700000000000000e+04,1.736200000000000000e+04
2.894500000000000000e+04,1.757000000000000000e+04
2.894400000000000000e+04,1.770500000000000000e+04
2.895600000000000000e+04,1.794000000000000000e+04
2.894300000000000000e+04,1.772200000000000000e+04
2.894200000000000000e+04,1.817300000000000000e+04
2.894500000000000000e+04,1.729600000000000000e+04
2.894600000000000000e+04,1.739800000000000000e+04
2.895400000000000000e+04,1.788400000000000000e+04
2.893900000000000000e+04,1.823600000000000000e+04
2.894200000000000000e+04,1.718600000000000000e+04
2.894700000000000000e+04,1.857100000000000000e+04
2.895200000000000000e+04,1.803300000000000000e+04
2.895200000000000000e+04,1.822100000000000000e+04
2.895200000000000000e+04,1.825300000000000000e+04
2.896400000000000000e+04,1.782200000000000000e+04
2.894300000000000000e+04,1.828200000000000000e+04
2.894600000000000000e+04,1.715800000000000000e+04
2.895600000000000000e+04,1.749800000000000000e+04
2.895700000000000000e+04,1.814300000000000000e+04
2.895600000000000000e+04,1.725200000000000000e+04
2.895900000000000000e+04,1.778900000000000000e+04
2.896000000000000000e+04,1.746600000000000000e+04
2.896200000000000000e+04,1.769600000000000000e+04
2.895900000000000000e+04,1.734200000000000000e+04
2.896800000000000000e+04,1.767700000000000000e+04
2.896000000000000000e+04,1.728100000000000000e+04
2.896200000000000000e+04,1.775600000000000000e+04
2.896100000000000000e+04,1.791300000000000000e+04
2.898300000000000000e+04,1.712200000000000000e+04
2.895900000000000000e+04,1.760000000000000000e+04
2.896300000000000000e+04,1.700600000000000000e+04
2.896100000000000000e+04,1.719200000000000000e+04
2.896400000000000000e+04,1.721600000000000000e+04
2.896300000000000000e+04,1.731800000000000000e+04
2.896900000000000000e+04,1.707700000000000000e+04
2.896600000000000000e+04,1.729900000000000000e+04
2.896400000000000000e+04,1.744000000000000000e+04
2.896700000000000000e+04,1.752400000000000000e+04
2.896100000000000000e+04,1.805100000000000000e+04
2.896400000000000000e+04,1.784400000000000000e+04
2.896200000000000000e+04,1.818900000000000000e+04
2.897000000000000000e+04,1.787200000000000000e+04
2.896400000000000000e+04,1.739300000000000000e+04
2.897100000000000000e+04,1.697900000000000000e+04
2.896900000000000000e+04,1.710200000000000000e+04
2.896800000000000000e+04,1.742100000000000000e+04
2.897100000000000000e+04,1.748400000000000000e+04
2.897200000000000000e+04,1.816400000000000000e+04
2.896900000000000000e+04,1.773400000000000000e+04
2.897100000000000000e+04,1.799800000000000000e+04
2.897000000000000000e+04,1.822400000000000000e+04
2.897300000000000000e+04,1.725700000000000000e+04
2.898300000000000000e+04,1.755500000000000000e+04
2.897550000000000000e+04,1.814400000000000000e+04
2.897100000000000000e+04,1.856400000000000000e+04
2.897300000000000000e+04,1.858500000000000000e+04
2.897400000000000000e+04,1.770800000000000000e+04
2.896600000000000000e+04,1.802400000000000000e+04
2.896500000000000000e+04,1.810600000000000000e+04
2.897500000000000000e+04,1.745500000000000000e+04
2.897600000000000000e+04,1.789500000000000000e+04
2.897700000000000000e+04,1.791800000000000000e+04
2.897850000000000000e+04,1.835700000000000000e+04
2.898000000000000000e+04,1.706750000000000000e+04
2.897600000000000000e+04,1.750000000000000000e+04
2.898100000000000000e+04,1.700700000000000000e+04
2.898100000000000000e+04,1.762300000000000000e+04
2.898700000000000000e+04,1.832100000000000000e+04
