Cell_ID,x,y
E14_E1S3_172586,20125.5,8984.0
E14_E1S3_172593,20116.0,9002.0
E14_E1S3_172617,20122.0,9077.0
E14_E1S3_172618,20125.0,9472.0
E14_E1S3_172633,20122.0,9354.0
E14_E1S3_172634,20135.0,9893.0
E14_E1S3_172643,20130.0,9673.0
E14_E1S3_172668,20140.0,9012.0
E14_E1S3_172669,20141.0,9622.0
E14_E1S3_172684,20131.0,9264.0
E14_E1S3_172694,20118.0,9191.0
E14_E1S3_172695,20127.0,9398.0
E14_E1S3_172703,20139.0,8926.0
E14_E1S3_172708,20132.0,8710.0
E14_E1S3_172738,20138.0,9155.0
E14_E1S3_172739,20145.0,9217.0
E14_E1S3_172740,20138.0,9287.0
E14_E1S3_172741,20128.0,9315.0
E14_E1S3_172742,20138.0,9442.0
E14_E1S3_172747,20144.0,8607.0
E14_E1S3_172748,20145.0,9058.0
E14_E1S3_172753,20139.0,8866.0
E14_E1S3_172754,20141.0,9494.0
E14_E1S3_172764,20138.0,9342.0
E14_E1S3_172784,20139.0,8635.0
E14_E1S3_172785,20131.0,9375.0
E14_E1S3_172803,20152.0,8976.0
E14_E1S3_172804,20149.0,9510.0
E14_E1S3_172817,20158.0,8905.0
E14_E1S3_172818,20142.0,9244.0
E14_E1S3_172819,20145.0,9533.0
E14_E1S3_172830,20130.0,8668.0
E14_E1S3_172831,20156.0,8777.0
E14_E1S3_172837,20149.0,9584.0
E14_E1S3_172843,20151.0,9198.0
E14_E1S3_172844,20153.0,9655.0
E14_E1S3_172850,20151.0,9463.0
E14_E1S3_172859,20157.0,8950.5
E14_E1S3_172860,20147.0,9119.0
E14_E1S3_172861,20162.0,9558.0
E14_E1S3_172868,20154.0,9304.0
E14_E1S3_172874,20157.0,9075.0
E14_E1S3_172881,20152.0,8751.0
E14_E1S3_172887,20157.0,8832.0
E14_E1S3_172888,20157.0,9429.0
E14_E1S3_172894,20162.0,8561.0
E14_E1S3_172895,20156.5,9034.0
E14_E1S3_172903,20157.0,9096.0
E14_E1S3_172911,20156.0,9670.0
E14_E1S3_172918,20167.0,8630.0
E14_E1S3_172919,20165.0,9633.0
E14_E1S3_172925,20163.0,9693.0
E14_E1S3_172927,20170.0,8933.0
E14_E1S3_172928,20178.0,9128.0
E14_E1S3_172939,20167.0,8858.0
E14_E1S3_172949,20165.0,9737.0
E14_E1S3_172955,20168.0,8808.0
E14_E1S3_172963,20171.5,8656.0
E14_E1S3_172968,20165.0,9380.5
E14_E1S3_172975,20169.0,9015.0
E14_E1S3_172976,20164.0,9225.0
E14_E1S3_172983,20168.0,8880.0
E14_E1S3_172987,20177.0,8684.0
E14_E1S3_172996,20173.0,9155.0
E14_E1S3_172997,20177.0,9473.0
E14_E1S3_173024,20184.0,9450.5
E14_E1S3_173025,20173.0,9537.0
E14_E1S3_173030,20207.0,9668.0
E14_E1S3_173037,20175.0,8975.0
E14_E1S3_173038,20174.0,9251.0
E14_E1S3_173039,20177.0,9572.0
E14_E1S3_173046,20170.0,9272.0
E14_E1S3_173047,20171.0,9331.0
E14_E1S3_173055,20177.0,9178.0
E14_E1S3_173070,20176.0,9309.0
E14_E1S3_173071,20183.0,9684.5
E14_E1S3_173080,20187.0,8912.0
E14_E1S3_173087,20181.0,9043.0
E14_E1S3_173088,20188.0,9087.0
E14_E1S3_173097,20183.0,9104.0
E14_E1S3_173098,20189.0,9350.0
E14_E1S3_173104,20180.0,8725.0
E14_E1S3_173113,20193.0,8638.0
E14_E1S3_173131,20200.0,8956.0
E14_E1S3_173140,20195.0,8886.0
E14_E1S3_173141,20202.0,8997.0
E14_E1S3_173142,20187.0,9616.0
E14_E1S3_173160,20196.0,8971.0
E14_E1S3_173161,20192.0,9199.0
E14_E1S3_173162,20194.0,9654.0
E14_E1S3_173182,20192.0,9392.0
E14_E1S3_173183,20203.0,9639.0
E14_E1S3_173184,20195.0,9703.0
E14_E1S3_173193,20197.0,9500.0
E14_E1S3_173200,20207.0,8785.0
E14_E1S3_173209,20215.0,9073.0
E14_E1S3_173210,20203.0,9278.0
E14_E1S3_173216,20209.0,9292.0
E14_E1S3_173221,20193.5,9525.0
E14_E1S3_173227,20210.0,9451.0
E14_E1S3_173238,20211.0,8836.0
E14_E1S3_173244,20198.0,8813.0
E14_E1S3_173245,20210.0,9248.5
E14_E1S3_173246,20203.0,9365.0
E14_E1S3_173258,20205.0,8557.0
E14_E1S3_173259,20200.0,9330.0
E14_E1S3_173268,20192.0,8867.0
E14_E1S3_173269,20209.0,9044.0
E14_E1S3_173270,20209.0,9175.0
E14_E1S3_173271,20193.0,9230.0
E14_E1S3_173272,20208.0,9422.0
E14_E1S3_173273,20212.0,9620.0
E14_E1S3_173274,20206.0,9743.0
E14_E1S3_173284,20211.0,9215.0
E14_E1S3_173292,20215.0,8585.0
E14_E1S3_173293,20211.0,9106.0
E14_E1S3_173294,20198.0,9587.0
E14_E1S3_173301,20232.0,8616.0
E14_E1S3_173315,20216.0,8931.0
E14_E1S3_173316,20224.0,9652.0
E14_E1S3_173320,20217.0,8975.0
E14_E1S3_173337,20220.0,8660.0
E14_E1S3_173348,20225.0,8739.0
E14_E1S3_173349,20222.0,9703.0
E14_E1S3_173358,20231.0,9274.0
E14_E1S3_173359,20220.0,9506.0
E14_E1S3_173374,20230.0,8778.0
E14_E1S3_173375,20233.5,8888.0
E14_E1S3_173376,20213.0,9475.0
E14_E1S3_173391,20220.0,8801.0
E14_E1S3_173392,20224.0,8866.0
E14_E1S3_173393,20222.0,9376.0
E14_E1S3_173400,20217.0,8695.0
E14_E1S3_173402,20233.0,8904.0
E14_E1S3_173403,20222.0,9411.0
E14_E1S3_173406,20230.0,9202.0
E14_E1S3_173407,20230.0,9302.0
E14_E1S3_173415,20233.0,8569.5
E14_E1S3_173417,20229.0,9224.0
E14_E1S3_173423,20225.0,9344.0
E14_E1S3_173428,20236.0,8813.0
E14_E1S3_173430,20235.0,9544.0
E14_E1S3_173446,20235.0,9611.0
E14_E1S3_173454,20225.0,9011.0
E14_E1S3_173455,20235.0,9043.0
E14_E1S3_173456,20235.0,9449.0
E14_E1S3_173459,20235.0,9689.0
E14_E1S3_173460,20236.0,9737.0
E14_E1S3_173479,20239.0,9178.0
E14_E1S3_173480,20247.0,9251.0
E14_E1S3_173481,20236.0,9630.0
E14_E1S3_173517,20232.0,9098.0
E14_E1S3_173518,20248.0,9475.0
E14_E1S3_173525,20247.0,9774.0
E14_E1S3_173528,20247.0,8640.0
E14_E1S3_173535,20245.5,8842.0
E14_E1S3_173536,20237.0,8945.0
E14_E1S3_173537,20253.0,9555.0
E14_E1S3_173547,20248.0,8713.0
E14_E1S3_173548,20247.0,9193.0
E14_E1S3_173549,20245.0,9218.0
E14_E1S3_173550,20251.0,9317.0
E14_E1S3_173553,20252.0,9410.0
E14_E1S3_173561,20248.0,8684.0
E14_E1S3_173562,20262.0,9510.0
E14_E1S3_173563,20231.0,9572.0
E14_E1S3_173569,20247.0,8969.0
E14_E1S3_173570,20247.0,9082.0
E14_E1S3_173578,20256.0,8761.0
E14_E1S3_173579,20253.0,9286.0
E14_E1S3_173581,20250.0,9597.0
E14_E1S3_173595,20253.0,8736.0
E14_E1S3_173596,20254.0,8872.0
E14_E1S3_173597,20230.0,9142.0
E14_E1S3_173606,20251.0,9440.0
E14_E1S3_173607,20262.0,9719.0
E14_E1S3_173609,20283.0,8542.0
E14_E1S3_173617,20250.0,8549.0
E14_E1S3_173622,20261.0,8471.0
E14_E1S3_173623,20245.0,9387.0
E14_E1S3_173627,20266.0,8918.0
E14_E1S3_173638,20261.0,8816.0
E14_E1S3_173653,20263.0,9533.0
E14_E1S3_173661,20269.0,8497.0
E14_E1S3_173662,20280.0,8855.0
E14_E1S3_173669,20263.0,8667.0
E14_E1S3_173671,20271.0,9495.5
E14_E1S3_173685,20270.0,8578.0
E14_E1S3_173686,20272.0,9578.0
E14_E1S3_173693,20275.0,8739.5
E14_E1S3_173694,20266.0,9647.0
E14_E1S3_173714,20272.0,8629.0
E14_E1S3_173715,20274.0,9746.0
E14_E1S3_173717,20273.0,8704.0
E14_E1S3_173718,20272.0,8787.0
E14_E1S3_173725,20274.0,8453.5
E14_E1S3_173726,20281.0,8603.0
E14_E1S3_173727,20275.0,9467.0
E14_E1S3_173733,20275.0,9405.0
E14_E1S3_173743,20284.0,8808.0
E14_E1S3_173757,20276.0,9671.0
E14_E1S3_173765,20285.0,9420.0
E14_E1S3_173781,20286.0,8953.0
E14_E1S3_173782,20273.0,8996.0
E14_E1S3_173789,20279.0,9444.0
E14_E1S3_173792,20286.0,8840.0
E14_E1S3_173804,20295.0,9719.0
E14_E1S3_173810,20308.0,8648.0
E14_E1S3_173811,20283.0,8902.0
E14_E1S3_173812,20294.0,9594.0
E14_E1S3_173813,20287.0,9770.0
E14_E1S3_173827,20288.0,9637.0
E14_E1S3_173842,20282.0,8523.0
E14_E1S3_173853,20299.0,8506.0
E14_E1S3_173854,20311.0,8708.0
E14_E1S3_173864,20310.0,8630.0
E14_E1S3_173871,20294.0,8434.0
E14_E1S3_173872,20302.0,8459.0
E14_E1S3_173881,20299.0,8486.0
E14_E1S3_173882,20296.0,9746.0
E14_E1S3_173887,20310.0,8825.0
E14_E1S3_173900,20301.0,8587.0
E14_E1S3_173901,20294.0,9569.0
E14_E1S3_173919,20311.0,8566.0
E14_E1S3_173920,20311.0,8788.0
E14_E1S3_173927,20303.0,8749.0
E14_E1S3_173928,20309.0,9614.0
E14_E1S3_173944,20307.0,9699.0
E14_E1S3_173952,20317.0,8534.0
E14_E1S3_173956,20321.0,9635.0
E14_E1S3_173968,20318.0,8767.0
E14_E1S3_173976,20296.0,8882.0
E14_E1S3_173979,20315.0,8915.0
E14_E1S3_173980,20316.0,9662.0
E14_E1S3_173987,20306.0,8731.0
E14_E1S3_173992,20323.0,9756.0
E14_E1S3_174002,20333.0,9687.0
E14_E1S3_174023,20325.0,9520.0
E14_E1S3_174037,20327.0,8472.0
E14_E1S3_174048,20335.0,8492.0
E14_E1S3_174049,20331.0,9739.0
E14_E1S3_174056,20314.0,9492.0
E14_E1S3_174073,20325.0,8861.0
E14_E1S3_174078,20338.0,8672.0
E14_E1S3_174086,20333.5,8449.0
E14_E1S3_174087,20335.0,8613.0
E14_E1S3_174088,20336.5,8770.0
E14_E1S3_174089,20357.0,9667.0
E14_E1S3_174103,20337.0,8586.0
E14_E1S3_174106,20336.0,9554.0
E14_E1S3_174107,20323.0,9578.0
E14_E1S3_174113,20341.0,8722.0
E14_E1S3_174118,20348.0,9573.0
E14_E1S3_174128,20345.0,8536.0
E14_E1S3_174134,20353.0,9643.0
E14_E1S3_174140,20348.0,9776.0
E14_E1S3_174146,20360.0,8738.0
E14_E1S3_174147,20355.0,9721.0
E14_E1S3_174150,20350.0,9874.0
E14_E1S3_174161,20354.0,9750.0
E14_E1S3_174169,20348.0,8510.0
E14_E1S3_174170,20342.0,8817.0
E14_E1S3_174183,20356.0,9523.0
E14_E1S3_174186,20361.0,8775.0
E14_E1S3_174187,20374.0,9797.0
E14_E1S3_174213,20353.0,8788.0
E14_E1S3_174226,20359.0,8564.0
E14_E1S3_174227,20362.0,8679.0
E14_E1S3_174231,20367.0,8528.0
E14_E1S3_174235,20367.0,9703.0
E14_E1S3_174247,20382.0,8623.0
E14_E1S3_174248,20372.0,9771.0
E14_E1S3_174265,20362.0,8709.0
E14_E1S3_174279,20361.0,8466.0
E14_E1S3_174282,20378.0,8587.0
E14_E1S3_174290,20374.0,9658.0
E14_E1S3_174297,20366.0,9571.0
E14_E1S3_174311,20371.0,8648.0
E14_E1S3_174319,20376.0,8499.0
E14_E1S3_174325,20383.0,9555.0
E14_E1S3_174338,20379.0,8809.0
E14_E1S3_174356,20387.0,8744.0
E14_E1S3_174357,20385.0,8789.0
E14_E1S3_174358,20385.0,9639.0
E14_E1S3_174369,20385.0,8637.0
E14_E1S3_174378,20390.0,8565.0
E14_E1S3_174394,20399.0,9669.0
E14_E1S3_174395,20386.0,9745.0
E14_E1S3_174420,20386.0,8609.0
E14_E1S3_174425,20401.0,8725.0
E14_E1S3_174438,20398.0,8513.0
E14_E1S3_174450,20404.0,8780.0
E14_E1S3_174451,20386.0,9695.0
E14_E1S3_174484,20400.0,9783.0
E14_E1S3_174490,20419.0,9814.0
E14_E1S3_174498,20401.0,9734.0
E14_E1S3_174502,20410.0,8591.0
E14_E1S3_174507,20412.0,8658.0
E14_E1S3_174528,20408.0,8550.0
E14_E1S3_174541,20423.0,9677.0
E14_E1S3_174546,20421.0,8620.0
E14_E1S3_174558,20425.0,9647.0
E14_E1S3_174569,20422.0,8523.0
E14_E1S3_174590,20418.0,8759.0
E14_E1S3_174591,20421.0,9703.0
E14_E1S3_174654,20433.0,9743.0
E14_E1S3_174655,20426.0,9770.0
E14_E1S3_174664,20450.0,9664.0
E14_E1S3_174676,20414.0,8709.0
E14_E1S3_174688,20433.0,8692.0
E14_E1S3_174705,20453.0,9845.0
E14_E1S3_174727,20463.0,9714.0
E14_E1S3_174749,20449.0,8586.0
E14_E1S3_174758,20453.0,8670.0
E14_E1S3_174760,20463.0,8635.0
E14_E1S3_174774,20461.0,9747.0
E14_E1S3_174791,20471.0,9676.0
E14_E1S3_174824,20478.0,9793.0
E14_E1S3_174831,20478.0,9821.0
E14_E1S3_174840,20477.0,8605.0
E14_E1S3_174848,20475.0,9635.0
E14_E1S3_174849,20495.0,9704.0
E14_E1S3_174880,20499.0,9737.0
E14_E1S3_174887,20484.0,8575.0
E14_E1S3_174899,20486.0,8625.0
E14_E1S3_174936,20492.0,9775.0
E14_E1S3_174937,20500.0,9860.0
E14_E1S3_174949,20508.0,9785.0
E14_E1S3_174956,20505.0,9646.0
E14_E1S3_174964,20504.0,9684.0
E14_E1S3_175027,20517.0,9637.0
E14_E1S3_175032,20516.0,9863.0
E14_E1S3_175047,20512.0,9816.0
E14_E1S3_175053,20525.0,9841.0
E14_E1S3_175072,20528.0,9755.0
E14_E1S3_175076,20524.0,9797.0
E14_E1S3_175081,20524.0,8505.0
E14_E1S3_175082,20525.0,9725.0
E14_E1S3_175093,20523.0,8566.0
E14_E1S3_175120,20537.0,9693.0
E14_E1S3_175144,20536.0,9634.0
E14_E1S3_175167,20553.0,9678.0
E14_E1S3_175174,20554.5,9770.0
E14_E1S3_175175,20553.0,9800.0
E14_E1S3_175210,20561.0,9587.0
E14_E1S3_175221,20559.5,9632.0
E14_E1S3_175228,20552.0,8502.5
E14_E1S3_175234,20571.0,9734.0
E14_E1S3_175252,20563.5,9845.5
E14_E1S3_175301,20572.0,9781.0
E14_E1S3_175313,20583.0,9603.0
E14_E1S3_175319,20580.0,9659.0
E14_E1S3_175326,20582.0,9844.0
E14_E1S3_175334,20587.0,9680.0
E14_E1S3_175343,20591.0,9754.0
E14_E1S3_175361,20582.0,9817.0
E14_E1S3_175368,20598.0,9629.0
E14_E1S3_175379,20597.0,9736.0
E14_E1S3_175388,20607.0,9595.0
E14_E1S3_175395,20599.0,9660.0
E14_E1S3_175436,20619.0,9563.0
E14_E1S3_175437,20596.0,9714.0
E14_E1S3_175446,20610.0,9810.0
E14_E1S3_175460,20611.0,9784.0
E14_E1S3_175461,20613.0,9844.0
E14_E1S3_175484,20615.0,9762.0
E14_E1S3_175511,20622.0,9737.0
E14_E1S3_175516,20629.0,9671.0
E14_E1S3_175536,20630.0,9639.0
E14_E1S3_175546,20633.0,9614.0
E14_E1S3_175547,20634.0,9718.0
E14_E1S3_175561,20639.0,9785.0
E14_E1S3_175564,20638.0,9588.0
E14_E1S3_175565,20631.0,9821.5
E14_E1S3_175578,20644.0,9852.0
E14_E1S3_175593,20658.0,9669.0
E14_E1S3_175594,20643.0,9805.0
E14_E1S3_175613,20657.0,9644.0
E14_E1S3_175625,20654.0,9744.0
E14_E1S3_175629,20648.0,9711.5
E14_E1S3_175641,20666.0,9575.5
E14_E1S3_175647,20656.0,9612.0
E14_E1S3_175664,20660.0,9770.0
E14_E1S3_175692,20672.0,9539.0
E14_E1S3_175709,20681.0,9655.0
E14_E1S3_175715,20671.0,9695.0
E14_E1S3_175716,20673.0,9808.0
E14_E1S3_175728,20677.0,9834.0
E14_E1S3_175737,20685.0,9586.5
E14_E1S3_175744,20678.0,9744.0
E14_E1S3_175809,20694.0,9632.0
E14_E1S3_175810,20696.0,9716.0
E14_E1S3_175813,20699.0,9614.0
E14_E1S3_175814,20703.0,9796.0
E14_E1S3_175841,20709.0,9593.0
E14_E1S3_175865,20725.5,9744.0
E14_E1S3_175866,20714.0,9573.0
E14_E1S3_175874,20707.0,9831.0
E14_E1S3_175884,20715.0,9661.0
E14_E1S3_175885,20715.0,9858.0
E14_E1S3_175914,20725.0,9712.0
E14_E1S3_175915,20729.0,9809.0
E14_E1S3_175955,20735.0,9647.0
E14_E1S3_175971,20738.0,9698.0
E14_E1S3_175976,20748.0,9620.0
E14_E1S3_175990,20741.5,9849.0
E14_E1S3_176032,20720.0,9780.0
E14_E1S3_176042,20740.0,9588.0
E14_E1S3_176043,20762.5,9752.0
E14_E1S3_176080,20761.0,9694.0
E14_E1S3_176083,20756.0,9674.0
E14_E1S3_176092,20766.0,9606.0
E14_E1S3_176093,20774.0,9717.0
E14_E1S3_176100,20780.0,9832.0
E14_E1S3_176116,20776.0,9619.0
E14_E1S3_176130,20784.0,9648.0
E14_E1S3_176131,20776.0,9771.0
E14_E1S3_176137,20776.0,9576.0
E14_E1S3_176145,20779.0,9739.0
E14_E1S3_176163,20784.0,9663.0
E14_E1S3_176164,20770.0,9811.0
E14_E1S3_176213,20778.0,9594.0
E14_E1S3_176216,20808.0,9628.0
E14_E1S3_176217,20798.0,9739.0
E14_E1S3_176234,20803.0,9815.0
E14_E1S3_176241,20797.0,9572.0
E14_E1S3_176244,20811.0,9556.0
E14_E1S3_176256,20803.0,9786.0
E14_E1S3_176264,20810.0,9683.0
E14_E1S3_176309,20815.0,9707.0
E14_E1S3_176310,20818.0,9756.0
E14_E1S3_176323,20824.0,9654.0
E14_E1S3_176334,20824.0,9673.0
E14_E1S3_176336,20833.0,9557.0
E14_E1S3_176341,20817.0,9594.0
E14_E1S3_176345,20835.0,9615.0
E14_E1S3_176346,20819.0,9737.0
E14_E1S3_176387,20842.0,9786.0
E14_E1S3_176401,20842.0,9593.0
E14_E1S3_176402,20841.0,9648.0
E14_E1S3_176404,20845.0,9682.0
E14_E1S3_176405,20837.0,9702.0
E14_E1S3_176406,20849.0,9835.0
E14_E1S3_176414,20848.0,9532.0
E14_E1S3_176452,20855.0,9736.0
E14_E1S3_176468,20860.0,9505.0
E14_E1S3_176491,20861.0,9653.0
E14_E1S3_176499,20874.0,9535.0
E14_E1S3_176500,20874.0,9747.0
E14_E1S3_176503,20867.0,9608.0
E14_E1S3_176504,20874.0,9846.0
E14_E1S3_176524,20870.0,9581.0
E14_E1S3_176531,20865.0,9711.0
E14_E1S3_176556,20880.0,9677.0
E14_E1S3_176558,20878.0,9475.5
E14_E1S3_176562,20873.0,9787.0
E14_E1S3_176579,20892.0,9634.0
E14_E1S3_176594,20907.0,9734.0
E14_E1S3_176608,20906.0,9596.0
E14_E1S3_176616,20899.0,9528.0
E14_E1S3_176630,20902.0,9571.0
E14_E1S3_176634,20904.0,9659.0
E14_E1S3_176637,20918.0,9513.0
E14_E1S3_176644,20904.0,9699.0
E14_E1S3_176646,20895.0,9979.0
E14_E1S3_176650,20911.0,9819.0
E14_E1S3_176663,20912.0,9481.0
E14_E1S3_176681,20908.0,9545.0
E14_E1S3_176684,20927.0,9668.0
E14_E1S3_176690,20925.0,9562.0
E14_E1S3_176693,20920.0,9633.0
E14_E1S3_176738,20931.0,9753.0
E14_E1S3_176744,20933.0,9838.0
E14_E1S3_176753,20940.0,9588.0
E14_E1S3_176759,20945.0,9513.0
E14_E1S3_176763,20936.0,9718.0
E14_E1S3_176771,20950.0,9807.0
E14_E1S3_176790,20948.0,9557.0
E14_E1S3_176796,20942.0,9613.0
E14_E1S3_176797,20963.0,9635.0
E14_E1S3_176801,20955.5,9485.0
E14_E1S3_176806,20951.0,9532.0
E14_E1S3_176815,20963.0,10053.0
E14_E1S3_176826,20958.0,9774.0
E14_E1S3_176833,20966.0,9595.0
E14_E1S3_176848,20980.0,9554.0
E14_E1S3_176862,20972.0,9479.0
E14_E1S3_176864,20975.0,9711.0
E14_E1S3_176878,20994.0,9462.0
E14_E1S3_176887,20969.0,9696.0
E14_E1S3_176890,20976.0,9510.5
E14_E1S3_176894,20977.0,9745.5
E14_E1S3_176905,21003.0,9543.0
E14_E1S3_176913,20975.0,9577.0
E14_E1S3_176929,20995.0,9497.5
E14_E1S3_176931,21013.0,10050.0
E14_E1S3_176952,21007.0,9570.0
E14_E1S3_176958,21001.0,9689.0
E14_E1S3_176962,21006.0,9520.0
E14_E1S3_176974,20996.0,9663.0
E14_E1S3_176980,21008.0,9736.0
E14_E1S3_176987,21005.0,9480.0
E14_E1S3_176991,21016.0,9640.0
E14_E1S3_176996,21005.0,9599.0
E14_E1S3_177002,21014.0,9834.0
E14_E1S3_177013,21019.0,9767.0
E14_E1S3_177045,21032.0,9482.0
E14_E1S3_177046,21030.0,9553.0
E14_E1S3_177051,21032.0,9454.0
E14_E1S3_177052,21034.0,9611.0
E14_E1S3_177066,21027.0,9705.0
E14_E1S3_177069,21041.0,10037.0
E14_E1S3_177074,21028.0,9682.0
E14_E1S3_177090,21037.0,9659.0
E14_E1S3_177101,21053.0,9639.0
E14_E1S3_177110,21049.0,9720.0
E14_E1S3_177121,21049.0,9443.0
E14_E1S3_177138,21046.0,9513.0
E14_E1S3_177151,21065.0,9389.0
E14_E1S3_177155,21061.0,9475.0
E14_E1S3_177160,21055.0,9567.0
E14_E1S3_177161,21062.0,9687.0
E14_E1S3_177167,21063.0,9806.0
E14_E1S3_177169,21061.0,9534.0
E14_E1S3_177182,21079.0,9501.0
E14_E1S3_177183,21062.0,9663.0
E14_E1S3_177218,21080.0,9432.0
E14_E1S3_177219,21066.0,9599.0
E14_E1S3_177231,21092.5,9696.0
E14_E1S3_177244,21086.0,9457.0
E14_E1S3_177250,21085.0,9539.0
E14_E1S3_177251,21080.0,9837.0
E14_E1S3_177257,21095.0,9376.0
E14_E1S3_177258,21110.0,9577.0
E14_E1S3_177269,21090.0,9522.0
E14_E1S3_177277,21089.0,9639.0
E14_E1S3_177293,21107.0,9407.0
E14_E1S3_177296,21100.0,9556.0
E14_E1S3_177297,21103.0,9918.0
E14_E1S3_177309,21106.0,9436.0
E14_E1S3_177312,21115.0,9336.0
E14_E1S3_177313,21111.0,9680.0
E14_E1S3_177320,21109.0,9467.0
E14_E1S3_177321,21122.0,9599.0
E14_E1S3_177322,21117.0,9998.0
E14_E1S3_177336,21120.0,9959.0
