Cell_ID,x,y
E16_E2S7_292912,28965.0,18106.0
E16_E2S7_292919,28975.0,17455.0
E16_E2S7_292927,28976.0,17895.0
E16_E2S7_292935,28977.0,17918.0
E16_E2S7_292945,28978.5,18357.0
E16_E2S7_292954,28980.0,17067.5
E16_E2S7_292956,28976.0,17500.0
E16_E2S7_292960,28981.0,17007.0
E16_E2S7_292962,28981.0,17623.0
E16_E2S7_292963,28987.0,18321.0
E16_E2S7_292969,28977.0,18282.0
E16_E2S7_292971,28981.0,17847.0
E16_E2S7_292978,28969.0,18072.0
E16_E2S7_292979,28982.0,18191.0
E16_E2S7_292987,28986.0,17146.0
E16_E2S7_292988,28982.0,17275.0
E16_E2S7_292989,28981.0,18253.0
E16_E2S7_292999,28985.0,18177.0
E16_E2S7_293010,28985.0,17777.0
E16_E2S7_293019,28987.0,16977.0
E16_E2S7_293024,28983.0,17297.0
E16_E2S7_293025,28997.0,18039.0
E16_E2S7_293026,28989.0,18580.0
E16_E2S7_293034,28992.0,17831.0
E16_E2S7_293049,28983.0,17218.0
E16_E2S7_293055,28990.0,17241.0
E16_E2S7_293056,28992.0,17500.0
E16_E2S7_293057,28989.0,17749.0
E16_E2S7_293070,28989.0,17979.0
E16_E2S7_293075,28993.0,17430.0
E16_E2S7_293076,28993.0,18130.0
E16_E2S7_293092,28992.0,17173.0
E16_E2S7_293093,28992.0,17474.0
E16_E2S7_293094,28995.0,18266.0
E16_E2S7_293102,28996.0,17592.0
E16_E2S7_293103,28996.0,18098.0
E16_E2S7_293104,28995.0,18195.0
E16_E2S7_293111,28997.0,17390.0
E16_E2S7_293112,28998.0,17691.0
E16_E2S7_293113,28999.0,18372.0
E16_E2S7_293114,28990.0,18595.0
E16_E2S7_293119,29000.0,17065.0
E16_E2S7_293120,29000.0,18345.0
E16_E2S7_293127,28999.0,17526.0
E16_E2S7_293128,29000.0,17910.0
E16_E2S7_293140,29004.0,17885.0
E16_E2S7_293146,28981.0,17649.0
E16_E2S7_293147,29005.0,17941.0
E16_E2S7_293150,29021.0,17294.0
E16_E2S7_293159,28999.0,18242.0
E16_E2S7_293169,29005.0,17507.0
E16_E2S7_293179,29008.0,17822.0
E16_E2S7_293192,28996.0,17043.0
E16_E2S7_293199,29007.0,17083.0
E16_E2S7_293200,29011.0,17258.0
E16_E2S7_293204,29011.0,17209.0
E16_E2S7_293205,29008.0,17328.0
E16_E2S7_293206,29010.0,17415.0
E16_E2S7_293214,29011.0,17011.0
E16_E2S7_293215,29011.0,17724.0
E16_E2S7_293226,29011.0,18162.0
E16_E2S7_293227,29012.0,18200.0
E16_E2S7_293228,29003.0,18220.0
E16_E2S7_293240,29018.0,16959.5
E16_E2S7_293241,29010.0,17564.0
E16_E2S7_293242,29011.0,18287.0
E16_E2S7_293243,29007.0,18578.0
E16_E2S7_293251,29015.0,16933.0
E16_E2S7_293252,29013.0,18268.0
E16_E2S7_293259,29017.0,17131.0
E16_E2S7_293260,29014.0,17185.0
E16_E2S7_293266,29017.0,17491.0
E16_E2S7_293267,29014.0,17748.0
E16_E2S7_293284,29025.0,17109.0
E16_E2S7_293285,29021.0,17612.0
E16_E2S7_293286,29008.0,18069.0
E16_E2S7_293287,29017.0,18305.0
E16_E2S7_293288,29018.0,18365.0
E16_E2S7_293294,29025.0,17444.0
E16_E2S7_293295,29014.0,17537.0
E16_E2S7_293302,29022.0,17770.0
E16_E2S7_293303,29020.0,18096.0
E16_E2S7_293304,29018.0,18181.0
E16_E2S7_293305,29021.0,18244.0
E16_E2S7_293317,29020.0,17828.0
E16_E2S7_293318,29021.0,17956.0
E16_E2S7_293324,29020.0,18317.0
E16_E2S7_293325,29021.0,18479.0
E16_E2S7_293330,29024.0,17981.0
E16_E2S7_293337,29027.0,17387.0
E16_E2S7_293344,29027.0,17646.0
E16_E2S7_293359,29026.0,17033.0
E16_E2S7_293360,29029.0,17313.0
E16_E2S7_293362,29028.0,17551.0
E16_E2S7_293363,29026.0,18338.0
E16_E2S7_293372,29031.0,18215.0
E16_E2S7_293381,29028.0,17409.0
E16_E2S7_293382,29026.0,17693.0
E16_E2S7_293383,29030.0,18285.0
E16_E2S7_293384,29026.0,18559.0
E16_E2S7_293390,29025.0,17160.0
E16_E2S7_293391,29027.0,17465.0
E16_E2S7_293398,29029.0,17852.0
E16_E2S7_293399,29025.0,18138.0
E16_E2S7_293410,29034.0,17482.0
E16_E2S7_293422,29034.0,16996.0
E16_E2S7_293423,29029.0,17513.0
E16_E2S7_293428,29028.0,17576.0
E16_E2S7_293429,29035.0,17798.0
E16_E2S7_293439,29038.0,17240.0
E16_E2S7_293440,29037.0,17719.0
E16_E2S7_293441,29041.0,18585.0
E16_E2S7_293451,29036.0,17079.0
E16_E2S7_293452,29040.0,17351.0
E16_E2S7_293453,29040.0,17927.5
E16_E2S7_293460,29036.0,17262.0
E16_E2S7_293469,29040.0,17103.0
E16_E2S7_293470,29038.0,17523.0
E16_E2S7_293489,29045.0,17020.0
E16_E2S7_293490,29041.0,17875.0
E16_E2S7_293491,29039.0,18084.0
E16_E2S7_293495,29049.0,17954.0
E16_E2S7_293496,29038.0,18051.0
E16_E2S7_293497,29043.0,18156.0
E16_E2S7_293500,29045.0,17583.0
E16_E2S7_293501,29046.0,17902.0
E16_E2S7_293508,29044.0,17155.0
E16_E2S7_293509,29046.0,18198.0
E16_E2S7_293519,29050.0,17628.0
E16_E2S7_293520,29046.0,17666.0
E16_E2S7_293521,29041.0,18015.0
E16_E2S7_293522,29046.0,18112.0
E16_E2S7_293529,29046.0,17132.0
E16_E2S7_293530,29049.0,17543.0
E16_E2S7_293539,29060.0,17208.0
E16_E2S7_293540,29046.5,17284.0
E16_E2S7_293542,29046.0,17776.0
E16_E2S7_293543,29053.0,18325.0
E16_E2S7_293548,29052.0,16974.0
E16_E2S7_293549,29041.0,17058.0
E16_E2S7_293550,29050.0,17326.0
E16_E2S7_293560,29042.0,17832.0
E16_E2S7_293561,29052.0,18132.0
E16_E2S7_293568,29054.0,17034.0
E16_E2S7_293570,29054.0,18353.0
E16_E2S7_293575,29058.0,17387.0
E16_E2S7_293576,29053.0,17649.0
E16_E2S7_293578,29052.0,18543.0
E16_E2S7_293591,29055.0,17106.0
E16_E2S7_293592,29059.0,17557.0
E16_E2S7_293593,29048.0,18305.0
E16_E2S7_293602,29060.0,17167.0
E16_E2S7_293603,29051.0,18263.0
E16_E2S7_293611,29053.0,17433.0
E16_E2S7_293616,29051.0,17488.0
E16_E2S7_293621,29059.0,17514.0
E16_E2S7_293627,29065.0,16939.0
E16_E2S7_293638,29058.0,17306.0
E16_E2S7_293649,29052.0,16914.0
E16_E2S7_293650,29063.0,17003.0
E16_E2S7_293651,29060.0,17256.0
E16_E2S7_293661,29064.0,18009.0
E16_E2S7_293662,29058.0,18225.0
E16_E2S7_293673,29062.0,17465.0
E16_E2S7_293684,29066.0,17350.0
E16_E2S7_293685,29062.0,17598.0
E16_E2S7_293686,29068.0,17927.0
E16_E2S7_293693,29067.0,17017.0
E16_E2S7_293698,29067.0,17448.0
E16_E2S7_293699,29063.0,18086.0
E16_E2S7_293709,29065.0,18175.0
E16_E2S7_293723,29073.0,17039.0
E16_E2S7_293733,29079.0,17194.0
E16_E2S7_293734,29071.0,18319.0
E16_E2S7_293740,29073.0,17067.0
E16_E2S7_293741,29070.0,18060.0
E16_E2S7_293742,29074.0,18338.0
E16_E2S7_293747,29076.0,17413.0
E16_E2S7_293753,29070.0,17576.0
E16_E2S7_293754,29075.0,17681.5
E16_E2S7_293761,29077.0,17233.0
E16_E2S7_293762,29074.0,17283.0
E16_E2S7_293763,29078.0,17484.0
E16_E2S7_293764,29074.0,17629.0
E16_E2S7_293773,29079.0,17137.0
E16_E2S7_293774,29079.0,17800.0
E16_E2S7_293775,29085.0,17827.0
E16_E2S7_293776,29079.0,17887.0
E16_E2S7_293792,29076.0,17556.0
E16_E2S7_293799,29074.0,17100.0
E16_E2S7_293800,29090.0,17702.0
E16_E2S7_293802,29080.0,18280.0
E16_E2S7_293811,29083.0,16893.0
E16_E2S7_293812,29080.0,16953.5
E16_E2S7_293813,29081.0,17341.0
E16_E2S7_293814,29081.0,17771.0
E16_E2S7_293819,29081.0,17022.0
E16_E2S7_293829,29088.0,16861.0
E16_E2S7_293845,29084.0,17254.0
E16_E2S7_293846,29082.0,17368.0
E16_E2S7_293847,29085.0,18353.0
E16_E2S7_293859,29084.0,17317.0
E16_E2S7_293864,29091.0,17454.0
E16_E2S7_293865,29085.0,17738.0
E16_E2S7_293866,29088.0,18303.0
E16_E2S7_293881,29088.0,16935.0
E16_E2S7_293882,29084.0,18248.0
E16_E2S7_293888,29095.0,18095.0
E16_E2S7_293889,29092.0,18329.0
E16_E2S7_293894,29090.0,17075.0
E16_E2S7_293901,29088.0,16989.0
E16_E2S7_293920,29094.0,17348.0
E16_E2S7_293929,29095.0,17229.0
E16_E2S7_293930,29098.0,17499.0
E16_E2S7_293931,29097.0,17526.0
E16_E2S7_293932,29099.0,17675.0
E16_E2S7_293938,29094.0,16918.0
E16_E2S7_293939,29100.0,17208.0
E16_E2S7_293945,29096.0,17296.0
E16_E2S7_293965,29097.0,17877.0
E16_E2S7_293975,29100.0,17385.0
E16_E2S7_293976,29100.0,18043.0
E16_E2S7_293977,29099.0,18353.0
E16_E2S7_293985,29099.0,17565.0
E16_E2S7_294011,29102.0,17435.0
E16_E2S7_294013,29106.0,17856.0
E16_E2S7_294014,29101.0,18396.0
E16_E2S7_294026,29104.0,17029.0
E16_E2S7_294027,29096.0,17589.5
E16_E2S7_294028,29106.0,17652.0
E16_E2S7_294029,29096.0,17938.5
E16_E2S7_294039,29102.0,17091.5
E16_E2S7_294040,29102.0,17177.0
E16_E2S7_294041,29103.0,17919.0
E16_E2S7_294049,29102.0,17118.0
E16_E2S7_294050,29107.0,17745.0
E16_E2S7_294051,29104.0,18249.5
E16_E2S7_294061,29100.0,17809.0
E16_E2S7_294062,29104.0,18176.0
E16_E2S7_294063,29105.0,18290.0
E16_E2S7_294070,29110.0,16980.0
E16_E2S7_294076,29109.0,17320.0
E16_E2S7_294077,29107.0,17412.0
E16_E2S7_294084,29112.0,18267.0
E16_E2S7_294085,29114.0,18309.0
E16_E2S7_294091,29112.0,16912.0
E16_E2S7_294092,29111.0,16946.0
E16_E2S7_294093,29120.0,18130.0
E16_E2S7_294094,29099.0,18210.0
E16_E2S7_294101,29114.0,18569.0
E16_E2S7_294111,29110.0,17250.0
E16_E2S7_294112,29116.0,17301.0
E16_E2S7_294114,29113.0,17475.0
E16_E2S7_294116,29113.0,18624.0
E16_E2S7_294127,29110.0,17067.0
E16_E2S7_294128,29120.0,18090.0
E16_E2S7_294129,29116.0,18354.0
E16_E2S7_294138,29112.0,17148.5
E16_E2S7_294139,29113.0,17338.0
E16_E2S7_294140,29116.0,17501.0
E16_E2S7_294141,29117.0,17724.0
E16_E2S7_294146,29118.0,17529.0
E16_E2S7_294149,29120.0,18155.0
E16_E2S7_294150,29116.0,18512.0
E16_E2S7_294165,29120.0,16811.0
E16_E2S7_294166,29119.0,17905.0
E16_E2S7_294167,29114.0,18016.0
E16_E2S7_294172,29122.0,17099.0
E16_E2S7_294178,29116.0,17011.0
E16_E2S7_294185,29123.0,17619.0
E16_E2S7_294193,29126.0,16994.0
E16_E2S7_294203,29125.0,16968.0
E16_E2S7_294210,29116.0,17984.0
E16_E2S7_294216,29133.0,17861.0
E16_E2S7_294223,29129.0,17136.0
E16_E2S7_294224,29140.0,17368.0
E16_E2S7_294225,29135.0,17674.0
E16_E2S7_294235,29134.0,18314.0
E16_E2S7_294236,29129.0,18480.0
E16_E2S7_294244,29128.0,17597.0
E16_E2S7_294248,29127.0,17354.0
E16_E2S7_294261,29137.0,16951.0
E16_E2S7_294262,29134.0,17109.0
E16_E2S7_294265,29135.0,17178.0
E16_E2S7_294266,29138.0,17495.0
E16_E2S7_294267,29132.0,18191.0
E16_E2S7_294280,29126.0,17214.0
E16_E2S7_294289,29135.0,17318.5
E16_E2S7_294299,29130.0,16915.0
E16_E2S7_294307,29142.0,17737.0
E16_E2S7_294308,29123.5,17885.0
E16_E2S7_294318,29145.0,17969.0
E16_E2S7_294319,29139.0,18378.0
E16_E2S7_294331,29139.0,17042.0
E16_E2S7_294332,29137.0,17414.0
E16_E2S7_294333,29138.0,17548.0
E16_E2S7_294335,29139.0,17912.0
E16_E2S7_294336,29140.0,18344.0
E16_E2S7_294342,29142.0,18438.0
E16_E2S7_294351,29144.0,17153.0
E16_E2S7_294376,29145.0,17298.0
E16_E2S7_294377,29142.0,17630.0
E16_E2S7_294378,29141.0,18294.0
E16_E2S7_294379,29136.0,18329.0
E16_E2S7_294388,29147.0,17019.0
E16_E2S7_294389,29146.0,17457.0
E16_E2S7_294390,29141.0,18241.0
E16_E2S7_294391,29144.0,18563.0
E16_E2S7_294402,29146.0,16838.0
E16_E2S7_294403,29141.0,17789.0
E16_E2S7_294404,29148.0,18141.0
E16_E2S7_294413,29147.0,16882.0
E16_E2S7_294414,29151.0,16930.0
E16_E2S7_294415,29152.0,17534.0
E16_E2S7_294416,29137.0,17817.0
E16_E2S7_294428,29158.0,18266.0
E16_E2S7_294445,29153.0,17594.0
E16_E2S7_294450,29154.0,16983.0
E16_E2S7_294451,29156.0,18018.5
E16_E2S7_294452,29151.0,18642.0
E16_E2S7_294468,29153.5,16811.0
E16_E2S7_294469,29153.0,17196.0
E16_E2S7_294470,29149.0,18049.0
E16_E2S7_294471,29154.0,18118.0
E16_E2S7_294474,29157.0,17938.0
E16_E2S7_294481,29159.0,17683.0
E16_E2S7_294490,29162.0,17161.0
E16_E2S7_294491,29155.0,18396.0
E16_E2S7_294499,29160.0,17610.0
E16_E2S7_294500,29159.0,18080.0
E16_E2S7_294501,29159.0,18309.0
E16_E2S7_294502,29157.0,18600.0
E16_E2S7_294509,29161.0,16776.0
E16_E2S7_294510,29161.0,16962.0
E16_E2S7_294511,29150.0,17070.0
E16_E2S7_294512,29161.0,17436.0
E16_E2S7_294513,29165.0,17584.0
E16_E2S7_294519,29160.0,17136.0
E16_E2S7_294520,29168.0,17554.0
E16_E2S7_294521,29159.0,18413.0
E16_E2S7_294529,29160.0,16905.0
E16_E2S7_294530,29163.0,17503.0
E16_E2S7_294531,29166.0,17651.0
E16_E2S7_294552,29163.0,17626.0
E16_E2S7_294553,29163.0,17908.0
E16_E2S7_294554,29165.0,18365.0
E16_E2S7_294566,29161.0,17278.0
E16_E2S7_294571,29171.0,17993.0
E16_E2S7_294581,29166.0,17331.0
E16_E2S7_294582,29170.0,17760.0
E16_E2S7_294590,29172.0,16935.0
E16_E2S7_294591,29168.0,17720.0
E16_E2S7_294603,29171.0,16862.0
E16_E2S7_294604,29180.0,16989.0
E16_E2S7_294605,29175.0,17018.0
E16_E2S7_294606,29168.0,17847.0
E16_E2S7_294614,29167.0,18341.0
E16_E2S7_294622,29164.0,17384.0
E16_E2S7_294623,29172.0,17789.0
E16_E2S7_294624,29176.0,17810.0
E16_E2S7_294625,29179.0,17958.0
E16_E2S7_294626,29167.0,18228.0
E16_E2S7_294639,29170.0,17355.0
E16_E2S7_294649,29171.0,17402.5
E16_E2S7_294650,29177.0,17938.0
E16_E2S7_294651,29174.0,18033.0
E16_E2S7_294652,29177.0,18113.0
E16_E2S7_294653,29176.0,18248.0
E16_E2S7_294660,29182.0,16891.0
E16_E2S7_294661,29171.0,17116.0
E16_E2S7_294662,29179.0,17532.0
E16_E2S7_294675,29182.0,17875.0
E16_E2S7_294685,29179.0,17041.0
E16_E2S7_294686,29183.0,17061.0
E16_E2S7_294708,29175.0,17089.0
E16_E2S7_294709,29180.0,18295.0
E16_E2S7_294717,29179.0,17193.0
E16_E2S7_294728,29157.0,17479.0
E16_E2S7_294729,29179.0,18140.0
E16_E2S7_294730,29179.0,18314.0
E16_E2S7_294734,29187.0,17157.0
E16_E2S7_294735,29187.0,17706.0
E16_E2S7_294745,29182.0,18269.5
E16_E2S7_294761,29186.0,17507.0
E16_E2S7_294762,29184.0,17625.0
E16_E2S7_294763,29186.0,17782.0
E16_E2S7_294765,29187.0,18211.0
E16_E2S7_294777,29187.0,17850.0
E16_E2S7_294778,29188.0,18403.0
E16_E2S7_294783,29185.0,18354.0
E16_E2S7_294794,29198.0,17459.0
E16_E2S7_294795,29188.0,17554.0
E16_E2S7_294820,29194.0,17651.0
E16_E2S7_294827,29199.0,17007.0
E16_E2S7_294828,29193.0,17433.0
E16_E2S7_294840,29194.0,16806.0
E16_E2S7_294841,29206.0,16855.0
E16_E2S7_294842,29193.0,17953.0
E16_E2S7_294843,29196.0,18180.0
E16_E2S7_294854,29196.0,16922.0
E16_E2S7_294855,29197.0,17802.0
E16_E2S7_294865,29201.0,17732.0
E16_E2S7_294869,29196.0,18096.0
E16_E2S7_294884,29198.0,16943.0
E16_E2S7_294885,29196.0,18237.0
E16_E2S7_294898,29201.0,18321.0
E16_E2S7_294902,29209.0,16967.0
E16_E2S7_294903,29197.0,17098.0
E16_E2S7_294904,29197.0,17681.0
E16_E2S7_294905,29196.0,18010.0
E16_E2S7_294911,29200.0,16773.0
E16_E2S7_294922,29196.0,17580.0
E16_E2S7_294934,29209.0,16376.0
E16_E2S7_294943,29201.0,18274.0
E16_E2S7_294960,29209.0,16514.0
E16_E2S7_294961,29211.0,17832.0
E16_E2S7_294969,29208.0,16986.0
E16_E2S7_294970,29210.0,17026.0
E16_E2S7_294979,29209.0,17865.0
E16_E2S7_294983,29208.0,16561.0
E16_E2S7_294984,29207.0,16587.0
E16_E2S7_294985,29209.0,16687.0
E16_E2S7_294986,29209.0,17623.0
E16_E2S7_294987,29209.0,17883.0
E16_E2S7_294988,29207.0,18298.0
E16_E2S7_294995,29209.0,16497.0
E16_E2S7_294996,29210.0,17522.0
E16_E2S7_294997,29207.5,18207.0
E16_E2S7_294998,29216.0,18354.0
E16_E2S7_295009,29212.0,17042.0
E16_E2S7_295015,29208.0,16430.0
E16_E2S7_295016,29213.0,17748.0
E16_E2S7_295023,29218.0,17795.0
E16_E2S7_295024,29215.0,17937.0
E16_E2S7_295039,29215.0,17548.0
E16_E2S7_295040,29217.0,18190.0
E16_E2S7_295051,29225.5,16947.0
E16_E2S7_295052,29210.0,17059.0
E16_E2S7_295053,29214.0,17117.0
E16_E2S7_295054,29217.0,17660.0
E16_E2S7_295064,29218.0,16665.0
E16_E2S7_295065,29212.0,16708.0
E16_E2S7_295066,29218.0,16788.0
E16_E2S7_295067,29220.0,16860.0
E16_E2S7_295069,29213.0,18251.0
E16_E2S7_295077,29222.0,16611.0
E16_E2S7_295078,29215.0,16893.0
E16_E2S7_295079,29212.0,17771.0
E16_E2S7_295086,29218.0,17641.0
E16_E2S7_295087,29209.0,17985.0
E16_E2S7_295095,29219.0,17492.0
E16_E2S7_295096,29217.0,17601.0
E16_E2S7_295097,29224.0,18488.0
E16_E2S7_295123,29224.0,18275.0
E16_E2S7_295133,29224.0,16457.0
E16_E2S7_295143,29224.5,17019.0
E16_E2S7_295144,29224.0,17085.0
E16_E2S7_295145,29223.0,17862.0
E16_E2S7_295146,29225.0,18292.0
E16_E2S7_295167,29221.0,18223.0
E16_E2S7_295168,29227.0,18315.0
E16_E2S7_295189,29230.0,16747.0
E16_E2S7_295200,29227.0,16555.0
E16_E2S7_295204,29220.0,16358.0
E16_E2S7_295205,29225.0,16497.0
E16_E2S7_295206,29226.0,17891.0
E16_E2S7_295207,29234.0,18005.0
E16_E2S7_295208,29221.5,18167.0
E16_E2S7_295233,29229.0,16961.0
E16_E2S7_295234,29233.0,17563.0
E16_E2S7_295235,29234.0,18138.0
E16_E2S7_295241,29232.0,17642.0
E16_E2S7_295242,29233.0,18022.0
E16_E2S7_295243,29231.0,18201.0
E16_E2S7_295248,29234.0,16377.0
E16_E2S7_295250,29232.0,17816.0
E16_E2S7_295251,29231.0,17956.0
E16_E2S7_295258,29233.0,16407.0
E16_E2S7_295259,29227.0,17706.0
E16_E2S7_295260,29238.0,17850.0
E16_E2S7_295261,29238.0,18344.0
E16_E2S7_295272,29237.0,16525.0
E16_E2S7_295273,29241.0,18249.0
E16_E2S7_295274,29231.0,18560.0
E16_E2S7_295281,29239.0,17039.0
E16_E2S7_295288,29241.0,16833.0
E16_E2S7_295297,29226.0,16925.0
E16_E2S7_295298,29237.0,17588.0
E16_E2S7_295299,29231.0,17926.0
E16_E2S7_295306,29241.0,16596.0
E16_E2S7_295307,29239.0,16665.0
E16_E2S7_295317,29246.0,16855.0
E16_E2S7_295318,29253.0,17001.0
E16_E2S7_295332,29245.0,16807.0
E16_E2S7_295333,29239.0,17774.0
E16_E2S7_295334,29245.0,17981.0
E16_E2S7_295335,29245.0,18075.0
E16_E2S7_295341,29247.0,16619.0
E16_E2S7_295342,29251.0,17825.0
E16_E2S7_295349,29243.0,16778.0
E16_E2S7_295350,29245.0,18379.0
E16_E2S7_295352,29245.0,16554.0
E16_E2S7_295353,29252.0,16732.0
E16_E2S7_295354,29248.0,18183.0
E16_E2S7_295361,29242.0,16883.0
E16_E2S7_295370,29247.0,16975.0
E16_E2S7_295371,29245.0,18030.0
E16_E2S7_295384,29251.0,18206.0
E16_E2S7_295385,29246.0,18283.0
E16_E2S7_295395,29249.0,16910.0
E16_E2S7_295396,29239.0,17739.0
E16_E2S7_295397,29258.0,17889.0
E16_E2S7_295415,29252.0,16636.0
E16_E2S7_295416,29246.5,17720.0
E16_E2S7_295417,29253.0,18361.0
E16_E2S7_295418,29256.0,18098.0
E16_E2S7_295424,29259.0,16491.0
E16_E2S7_295425,29261.0,16577.0
E16_E2S7_295426,29254.0,16953.0
E16_E2S7_295436,29251.0,17069.0
E16_E2S7_295437,29259.0,17803.0
E16_E2S7_295439,29256.0,18451.0
E16_E2S7_295473,29259.0,18233.0
E16_E2S7_295480,29255.0,16439.0
E16_E2S7_295481,29257.0,17032.0
E16_E2S7_295487,29258.0,16401.0
E16_E2S7_295490,29259.0,18054.0
E16_E2S7_295505,29253.0,16523.0
E16_E2S7_295506,29261.0,16607.0
E16_E2S7_295507,29259.5,17846.0
E16_E2S7_295508,29259.0,17869.0
E16_E2S7_295515,29257.0,18155.0
E16_E2S7_295523,29266.0,17971.0
E16_E2S7_295554,29263.0,18306.0
E16_E2S7_295561,29262.0,16685.0
E16_E2S7_295564,29262.0,18127.0
E16_E2S7_295572,29269.0,17051.0
E16_E2S7_295579,29269.0,16544.0
E16_E2S7_295580,29268.0,18376.0
