Cell_ID,x,y
E12_E1S3_102052,16197.0,18842.0
E12_E1S3_102061,16195.0,18547.0
E12_E1S3_102062,16197.0,18598.0
E12_E1S3_102070,16203.0,18248.0
E12_E1S3_102079,16201.0,18446.0
E12_E1S3_102080,16200.0,18681.0
E12_E1S3_102099,16201.0,18226.0
E12_E1S3_102100,16199.0,18572.0
E12_E1S3_102103,16200.0,18388.0
E12_E1S3_102116,16203.0,18781.0
E12_E1S3_102145,16209.0,18273.0
E12_E1S3_102156,16211.0,18420.0
E12_E1S3_102164,16210.0,18611.0
E12_E1S3_102165,16210.0,18723.0
E12_E1S3_102173,16201.0,18349.0
E12_E1S3_102184,16207.0,18369.0
E12_E1S3_102185,16209.0,18758.0
E12_E1S3_102204,16212.0,18816.0
E12_E1S3_102225,16220.0,18901.0
E12_E1S3_102239,16220.0,18305.0
E12_E1S3_102256,16221.0,18699.0
E12_E1S3_102265,16224.0,18553.0
E12_E1S3_102272,16226.0,18734.0
E12_E1S3_102281,16225.0,18582.0
E12_E1S3_102298,16225.0,18208.0
E12_E1S3_102299,16228.0,18394.0
E12_E1S3_102312,16233.0,18270.0
E12_E1S3_102313,16238.0,18478.0
E12_E1S3_102318,16227.0,18609.0
E12_E1S3_102340,16236.0,18367.0
E12_E1S3_102348,16237.0,18239.0
E12_E1S3_102356,16234.0,18685.5
E12_E1S3_102379,16235.0,18286.0
E12_E1S3_102380,16236.0,18438.0
E12_E1S3_102392,16236.0,18664.0
E12_E1S3_102405,16243.0,18319.0
E12_E1S3_102406,16239.0,18347.5
E12_E1S3_102415,16254.0,18691.0
E12_E1S3_102424,16244.0,18735.0
E12_E1S3_102450,16250.0,18618.0
E12_E1S3_102451,16247.0,18822.5
E12_E1S3_102468,16225.0,18645.0
E12_E1S3_102469,16246.0,18897.0
E12_E1S3_102475,16249.0,18767.0
E12_E1S3_102483,16245.0,18586.0
E12_E1S3_102512,16248.0,18465.0
E12_E1S3_102525,16260.0,18718.0
E12_E1S3_102543,16262.0,18397.0
E12_E1S3_102552,16251.0,18155.0
E12_E1S3_102553,16257.0,18745.0
E12_E1S3_102573,16259.0,18447.0
E12_E1S3_102596,16263.0,18308.0
E12_E1S3_102597,16262.0,18801.0
E12_E1S3_102608,16258.0,18549.0
E12_E1S3_102621,16266.0,18597.0
E12_E1S3_102626,16270.0,18650.0
E12_E1S3_102634,16273.0,18355.0
E12_E1S3_102646,16269.0,18328.0
E12_E1S3_102647,16270.0,18481.0
E12_E1S3_102655,16274.0,18573.0
E12_E1S3_102682,16278.0,18622.0
E12_E1S3_102694,16272.0,18765.0
E12_E1S3_102695,16270.0,18893.0
E12_E1S3_102709,16278.0,18517.0
E12_E1S3_102710,16276.0,18740.0
E12_E1S3_102722,16287.0,18723.0
E12_E1S3_102730,16279.0,18385.0
E12_E1S3_102738,16273.0,18702.0
E12_E1S3_102747,16283.0,18127.0
E12_E1S3_102748,16280.0,18193.0
E12_E1S3_102766,16280.0,18683.0
E12_E1S3_102775,16287.0,18110.0
E12_E1S3_102780,16289.0,18540.0
E12_E1S3_102791,16289.0,18251.0
E12_E1S3_102792,16266.0,18275.0
E12_E1S3_102802,16287.0,18312.0
E12_E1S3_102824,16287.0,18810.0
E12_E1S3_102832,16290.0,18656.0
E12_E1S3_102842,16289.0,18468.0
E12_E1S3_102848,16293.0,18386.0
E12_E1S3_102849,16289.0,18772.0
E12_E1S3_102850,16293.5,18871.0
E12_E1S3_102851,16290.0,18891.0
E12_E1S3_102859,16296.0,18832.5
E12_E1S3_102887,16294.0,18510.0
E12_E1S3_102888,16291.0,18597.0
E12_E1S3_102889,16298.0,18672.0
E12_E1S3_102894,16306.0,18221.0
E12_E1S3_102895,16295.0,18364.0
E12_E1S3_102905,16298.0,18740.0
E12_E1S3_102910,16298.0,18434.0
E12_E1S3_102929,16305.0,18265.0
E12_E1S3_102930,16303.0,18287.0
E12_E1S3_102956,16304.0,18693.0
E12_E1S3_102965,16307.0,18724.0
E12_E1S3_102972,16306.0,18111.0
E12_E1S3_102973,16315.0,18247.0
E12_E1S3_102974,16301.0,18903.0
E12_E1S3_102983,16309.0,18648.0
E12_E1S3_102988,16305.0,18176.0
E12_E1S3_102995,16300.0,18627.0
E12_E1S3_102996,16313.0,18769.0
E12_E1S3_103008,16310.0,18568.0
E12_E1S3_103018,16308.0,18397.0
E12_E1S3_103019,16313.0,18672.0
E12_E1S3_103041,16314.0,18077.0
E12_E1S3_103050,16314.0,18304.0
E12_E1S3_103051,16307.0,18335.0
E12_E1S3_103085,16319.0,18693.0
E12_E1S3_103091,16319.0,18510.0
E12_E1S3_103120,16320.0,18364.0
E12_E1S3_103147,16329.0,18535.0
E12_E1S3_103160,16329.0,18205.0
E12_E1S3_103161,16320.0,18584.0
E12_E1S3_103162,16325.5,18647.0
E12_E1S3_103179,16328.0,18399.0
E12_E1S3_103195,16340.0,18241.0
E12_E1S3_103208,16329.0,18080.0
E12_E1S3_103209,16330.0,18628.0
E12_E1S3_103217,16333.0,18265.0
E12_E1S3_103224,16335.0,18672.0
E12_E1S3_103225,16342.0,18686.0
E12_E1S3_103231,16323.0,18753.0
E12_E1S3_103234,16334.0,18327.0
E12_E1S3_103235,16330.0,18417.0
E12_E1S3_103239,16325.0,18609.0
E12_E1S3_103247,16324.0,18287.0
E12_E1S3_103258,16339.0,18886.0
E12_E1S3_103277,16346.0,18178.0
E12_E1S3_103305,16345.0,18773.0
E12_E1S3_103314,16333.0,18714.0
E12_E1S3_103315,16347.0,18793.0
E12_E1S3_103319,16342.0,18641.0
E12_E1S3_103337,16339.0,18735.0
E12_E1S3_103354,16344.0,18142.0
E12_E1S3_103368,16345.0,18374.0
E12_E1S3_103377,16352.0,18220.0
E12_E1S3_103385,16348.0,18416.0
E12_E1S3_103400,16354.0,18309.0
E12_E1S3_103402,16354.0,18860.0
E12_E1S3_103417,16352.0,18394.0
E12_E1S3_103450,16357.0,18280.0
E12_E1S3_103468,16366.0,18118.0
E12_E1S3_103477,16360.0,18690.0
E12_E1S3_103485,16365.0,18799.0
E12_E1S3_103494,16366.0,18448.0
E12_E1S3_103505,16362.0,18630.0
E12_E1S3_103518,16361.0,18352.0
E12_E1S3_103519,16366.0,18707.0
E12_E1S3_103533,16371.0,18254.0
E12_E1S3_103553,16372.0,18907.0
E12_E1S3_103562,16372.0,18076.0
E12_E1S3_103563,16379.0,18092.0
E12_E1S3_103581,16369.0,18755.0
E12_E1S3_103585,16370.0,18595.0
E12_E1S3_103593,16368.0,18049.0
E12_E1S3_103594,16372.0,18189.0
E12_E1S3_103595,16376.0,18659.0
E12_E1S3_103608,16376.0,18415.0
E12_E1S3_103617,16372.0,18009.0
E12_E1S3_103618,16373.0,18505.0
E12_E1S3_103622,16376.0,18481.0
E12_E1S3_103635,16376.0,18361.0
E12_E1S3_103664,16395.0,18689.0
E12_E1S3_103677,16383.0,18788.0
E12_E1S3_103688,16385.0,18429.0
E12_E1S3_103700,16381.0,18033.0
E12_E1S3_103701,16394.0,18120.0
E12_E1S3_103709,16399.0,18163.0
E12_E1S3_103717,16383.0,18138.0
E12_E1S3_103718,16386.0,18315.0
E12_E1S3_103719,16390.0,18340.0
E12_E1S3_103720,16373.0,18728.0
E12_E1S3_103743,16389.0,18892.0
E12_E1S3_103761,16390.0,18642.0
E12_E1S3_103770,16393.0,18398.0
E12_E1S3_103780,16393.0,18467.5
E12_E1S3_103789,16391.0,18624.0
E12_E1S3_103804,16401.0,18507.0
E12_E1S3_103805,16399.0,18716.0
E12_E1S3_103813,16397.0,17961.0
E12_E1S3_103814,16401.0,18101.0
E12_E1S3_103815,16398.0,18437.0
E12_E1S3_103816,16396.0,18912.0
E12_E1S3_103826,16397.0,18002.0
E12_E1S3_103827,16393.0,18375.0
E12_E1S3_103828,16400.0,18803.0
E12_E1S3_103836,16400.0,18258.0
E12_E1S3_103837,16397.0,18753.0
E12_E1S3_103865,16405.0,18136.0
E12_E1S3_103867,16397.0,18533.0
E12_E1S3_103888,16406.0,18205.0
E12_E1S3_103889,16399.0,18661.0
E12_E1S3_103900,16419.0,18218.0
E12_E1S3_103901,16405.0,18877.0
E12_E1S3_103909,16411.0,18469.0
E12_E1S3_103928,16409.0,18777.0
E12_E1S3_103944,16410.0,18349.0
E12_E1S3_103945,16411.0,18691.0
E12_E1S3_103979,16424.0,18718.0
E12_E1S3_103993,16418.0,18322.0
E12_E1S3_103994,16420.0,18739.0
E12_E1S3_104004,16429.0,18099.0
E12_E1S3_104005,16413.0,18185.0
E12_E1S3_104011,16419.0,18266.0
E12_E1S3_104017,16425.0,18066.0
E12_E1S3_104018,16416.0,18420.0
E12_E1S3_104019,16433.0,18550.0
E12_E1S3_104024,16416.0,18923.0
E12_E1S3_104034,16420.0,18121.0
E12_E1S3_104042,16433.0,18668.0
E12_E1S3_104051,16421.5,18288.0
E12_E1S3_104052,16425.0,18764.0
E12_E1S3_104053,16427.0,18790.5
E12_E1S3_104068,16429.0,18021.0
E12_E1S3_104069,16430.0,18463.0
E12_E1S3_104090,16431.0,18008.0
E12_E1S3_104091,16433.0,18236.0
E12_E1S3_104092,16437.0,18689.0
E12_E1S3_104098,16435.0,18617.0
E12_E1S3_104118,16436.0,18302.0
E12_E1S3_104125,16433.0,18533.0
E12_E1S3_104126,16437.0,18637.0
E12_E1S3_104127,16444.0,18903.0
E12_E1S3_104136,16433.0,18504.0
E12_E1S3_104166,16439.0,18282.0
E12_E1S3_104167,16445.0,18331.0
E12_E1S3_104175,16442.0,18118.0
E12_E1S3_104185,16450.0,18148.0
E12_E1S3_104186,16431.0,18442.0
E12_E1S3_104187,16441.0,18770.0
E12_E1S3_104197,16430.0,18254.0
E12_E1S3_104198,16441.0,18803.0
E12_E1S3_104206,16454.0,18048.0
E12_E1S3_104216,16432.0,18032.0
E12_E1S3_104239,16448.0,18711.0
E12_E1S3_104244,16449.0,18456.0
E12_E1S3_104250,16456.0,18178.0
E12_E1S3_104254,16447.0,17992.0
E12_E1S3_104267,16449.0,18625.0
E12_E1S3_104301,16456.0,18566.0
E12_E1S3_104310,16453.0,18690.0
E12_E1S3_104318,16462.0,18070.0
E12_E1S3_104326,16465.0,18760.0
E12_E1S3_104330,16448.0,18741.0
E12_E1S3_104331,16455.0,18820.0
E12_E1S3_104338,16454.0,18312.0
E12_E1S3_104339,16461.0,18505.0
E12_E1S3_104340,16457.5,18532.0
E12_E1S3_104349,16472.0,17996.0
E12_E1S3_104350,16457.0,18236.5
E12_E1S3_104351,16453.0,18652.0
E12_E1S3_104352,16464.0,18788.0
E12_E1S3_104362,16457.0,18277.0
E12_E1S3_104363,16471.0,18333.0
E12_E1S3_104364,16461.0,18925.0
E12_E1S3_104393,16461.0,18483.0
E12_E1S3_104394,16463.0,18602.0
E12_E1S3_104399,16463.0,18095.0
E12_E1S3_104400,16465.0,18635.0
E12_E1S3_104401,16469.5,18722.0
E12_E1S3_104408,16454.0,18204.0
E12_E1S3_104409,16464.0,18296.0
E12_E1S3_104419,16481.0,18022.0
E12_E1S3_104427,16473.0,18877.0
E12_E1S3_104455,16473.0,18222.0
E12_E1S3_104462,16474.0,18680.0
E12_E1S3_104472,16473.0,18126.0
E12_E1S3_104500,16472.0,18056.0
E12_E1S3_104517,16480.0,18269.0
E12_E1S3_104518,16479.0,18396.0
E12_E1S3_104519,16483.0,18582.0
E12_E1S3_104527,16480.0,18157.0
E12_E1S3_104528,16478.0,18527.0
E12_E1S3_104544,16479.0,18652.0
E12_E1S3_104548,16484.0,18242.0
E12_E1S3_104552,16480.0,18081.0
E12_E1S3_104553,16481.0,18375.0
E12_E1S3_104555,16487.0,18794.0
E12_E1S3_104556,16490.0,18820.0
E12_E1S3_104557,16493.0,18922.0
E12_E1S3_104567,16484.0,18552.0
E12_E1S3_104568,16487.0,18607.0
E12_E1S3_104569,16483.0,18758.0
E12_E1S3_104595,16493.0,18201.0
E12_E1S3_104602,16491.0,18501.0
E12_E1S3_104603,16492.0,18696.0
E12_E1S3_104613,16492.0,18453.0
E12_E1S3_104624,16492.0,18669.0
E12_E1S3_104644,16505.0,17995.0
E12_E1S3_104645,16490.0,18176.0
E12_E1S3_104646,16493.0,18846.0
E12_E1S3_104653,16497.0,18474.0
E12_E1S3_104676,16498.0,18229.0
E12_E1S3_104705,16498.0,18579.0
E12_E1S3_104706,16496.0,18882.0
E12_E1S3_104722,16497.0,18070.0
E12_E1S3_104732,16499.0,18412.0
E12_E1S3_104733,16498.0,18526.0
E12_E1S3_104750,16499.0,18141.0
E12_E1S3_104757,16507.0,18553.0
E12_E1S3_104767,16510.0,18087.0
E12_E1S3_104768,16504.0,18300.0
E12_E1S3_104782,16505.0,18758.0
E12_E1S3_104792,16510.0,18723.0
E12_E1S3_104804,16511.0,18221.0
E12_E1S3_104805,16517.0,18844.0
E12_E1S3_104813,16511.0,18494.0
E12_E1S3_104814,16511.0,18784.0
E12_E1S3_104815,16511.0,18808.0
E12_E1S3_104826,16519.0,18580.0
E12_E1S3_104835,16510.0,18042.0
E12_E1S3_104836,16521.0,18938.0
E12_E1S3_104843,16516.0,18433.0
E12_E1S3_104844,16512.0,18893.0
E12_E1S3_104850,16506.0,18603.0
E12_E1S3_104867,16519.0,18206.0
E12_E1S3_104868,16516.0,18661.0
E12_E1S3_104876,16517.0,18238.0
E12_E1S3_104877,16517.0,18463.0
E12_E1S3_104878,16518.0,18870.0
E12_E1S3_104897,16516.0,18396.0
E12_E1S3_104898,16517.0,18679.0
E12_E1S3_104903,16520.0,18030.0
E12_E1S3_104904,16518.0,18104.0
E12_E1S3_104905,16517.0,18181.0
E12_E1S3_104912,16523.0,17986.0
E12_E1S3_104916,16532.0,17959.0
E12_E1S3_104933,16539.0,18555.0
E12_E1S3_104934,16519.0,18700.0
E12_E1S3_104939,16525.0,18158.0
E12_E1S3_104951,16531.0,18249.0
E12_E1S3_104952,16526.0,18267.0
E12_E1S3_104961,16530.0,18602.0
E12_E1S3_104965,16528.0,18421.0
E12_E1S3_104973,16522.0,18127.0
E12_E1S3_105004,16526.0,18516.0
E12_E1S3_105012,16533.0,18220.0
E12_E1S3_105013,16533.0,18406.0
E12_E1S3_105014,16532.0,18745.0
E12_E1S3_105019,16530.0,18789.0
E12_E1S3_105022,16533.0,18062.0
E12_E1S3_105023,16535.0,18827.0
E12_E1S3_105024,16538.0,18858.0
E12_E1S3_105036,16540.0,18114.0
E12_E1S3_105037,16541.0,18470.0
E12_E1S3_105038,16538.0,18660.0
E12_E1S3_105049,16542.0,18007.5
E12_E1S3_105061,16541.0,18026.0
E12_E1S3_105087,16549.0,18100.0
E12_E1S3_105088,16532.0,18379.0
E12_E1S3_105089,16545.0,18814.0
E12_E1S3_105118,16549.0,18168.0
E12_E1S3_105119,16549.0,18252.0
E12_E1S3_105120,16548.0,18708.0
E12_E1S3_105132,16553.0,18442.0
E12_E1S3_105139,16557.0,18233.0
E12_E1S3_105140,16552.0,18790.0
E12_E1S3_105149,16550.0,18199.0
E12_E1S3_105157,16553.0,18124.0
E12_E1S3_105172,16548.0,17976.0
E12_E1S3_105181,16550.0,18510.0
E12_E1S3_105190,16556.0,18657.0
E12_E1S3_105199,16554.0,18836.0
E12_E1S3_105208,16564.0,18030.0
E12_E1S3_105209,16554.0,18762.0
E12_E1S3_105220,16567.0,17990.0
E12_E1S3_105221,16554.0,18679.0
E12_E1S3_105233,16562.0,18070.0
E12_E1S3_105234,16580.0,18159.0
E12_E1S3_105235,16552.0,18595.0
E12_E1S3_105262,16570.0,18486.0
E12_E1S3_105268,16576.5,17959.0
E12_E1S3_105269,16568.0,18397.0
E12_E1S3_105278,16570.0,18581.0
E12_E1S3_105285,16571.0,18559.0
E12_E1S3_105286,16569.0,18804.0
E12_E1S3_105295,16579.0,18098.0
E12_E1S3_105296,16572.0,18134.0
E12_E1S3_105297,16571.0,18430.0
E12_E1S3_105298,16569.0,18507.0
E12_E1S3_105299,16557.0,18534.0
E12_E1S3_105301,16569.0,18926.0
E12_E1S3_105311,16569.0,18777.0
E12_E1S3_105333,16572.0,18246.5
E12_E1S3_105334,16573.0,18663.0
E12_E1S3_105349,16570.0,18049.0
E12_E1S3_105368,16576.0,18216.0
E12_E1S3_105369,16575.0,18694.0
E12_E1S3_105370,16581.0,18754.0
E12_E1S3_105404,16576.0,18187.0
E12_E1S3_105423,16583.0,18080.0
E12_E1S3_105424,16587.0,18503.0
E12_E1S3_105442,16586.5,18577.0
E12_E1S3_105443,16584.0,18605.0
E12_E1S3_105464,16585.0,18128.0
E12_E1S3_105466,16592.0,18545.0
E12_E1S3_105482,16587.0,18459.0
E12_E1S3_105500,16593.0,17958.0
E12_E1S3_105512,16593.0,18211.0
E12_E1S3_105513,16594.0,18739.0
E12_E1S3_105514,16599.0,18923.0
E12_E1S3_105527,16583.0,18015.0
E12_E1S3_105528,16593.0,18038.0
E12_E1S3_105529,16593.0,18816.0
E12_E1S3_105545,16598.0,18770.0
E12_E1S3_105552,16594.0,18070.0
E12_E1S3_105553,16597.0,18422.5
E12_E1S3_105561,16595.0,18193.0
E12_E1S3_105572,16594.0,18056.0
E12_E1S3_105574,16601.0,18506.0
E12_E1S3_105579,16604.0,18596.0
E12_E1S3_105595,16612.0,18725.0
E12_E1S3_105596,16597.0,18793.0
E12_E1S3_105604,16611.0,18470.0
E12_E1S3_105605,16603.0,18688.0
E12_E1S3_105614,16620.0,18753.0
E12_E1S3_105623,16599.0,18174.0
E12_E1S3_105630,16609.0,18666.0
E12_E1S3_105637,16613.0,18514.0
E12_E1S3_105638,16610.0,18570.0
E12_E1S3_105658,16615.0,18028.0
E12_E1S3_105664,16611.0,17985.0
E12_E1S3_105665,16609.0,18153.0
E12_E1S3_105672,16610.0,17955.0
E12_E1S3_105684,16625.0,18099.0
E12_E1S3_105695,16616.0,18548.0
E12_E1S3_105703,16619.0,18702.0
E12_E1S3_105710,16618.0,18003.0
E12_E1S3_105729,16619.5,18803.0
E12_E1S3_105754,16627.0,18917.0
E12_E1S3_105760,16634.0,18490.0
E12_E1S3_105779,16623.0,17964.0
E12_E1S3_105794,16630.0,18535.0
E12_E1S3_105816,16631.0,18612.0
E12_E1S3_105837,16643.0,18007.0
E12_E1S3_105838,16630.0,18599.0
E12_E1S3_105839,16634.0,18803.0
E12_E1S3_105848,16626.0,18780.0
E12_E1S3_105873,16649.0,18444.0
E12_E1S3_105880,16630.0,18061.0
E12_E1S3_105885,16628.0,18657.0
E12_E1S3_105892,16641.0,18476.0
E12_E1S3_105903,16643.0,18728.0
E12_E1S3_105909,16642.0,18674.0
E12_E1S3_105922,16650.0,18755.0
E12_E1S3_105933,16650.0,18553.0
E12_E1S3_105939,16644.0,17980.0
E12_E1S3_105956,16655.0,18526.0
E12_E1S3_105972,16644.0,18705.0
E12_E1S3_105988,16653.0,18583.0
E12_E1S3_105998,16654.0,18599.0
E12_E1S3_106008,16653.0,18101.0
E12_E1S3_106016,16653.0,18358.0
E12_E1S3_106017,16657.0,18667.0
E12_E1S3_106018,16657.0,18862.0
E12_E1S3_106019,16659.0,18899.0
E12_E1S3_106030,16654.0,18793.0
E12_E1S3_106052,16660.0,18467.0
E12_E1S3_106058,16661.0,18836.0
E12_E1S3_106082,16668.0,17959.0
E12_E1S3_106083,16660.0,18025.0
E12_E1S3_106096,16666.0,18494.0
E12_E1S3_106098,16668.0,18783.0
E12_E1S3_106131,16674.0,18439.0
E12_E1S3_106136,16674.0,18716.0
E12_E1S3_106145,16673.0,18578.0
E12_E1S3_106146,16675.0,18738.0
E12_E1S3_106156,16679.0,18606.0
E12_E1S3_106161,16672.0,17994.0
E12_E1S3_106177,16669.0,18689.0
E12_E1S3_106188,16675.0,18378.0
E12_E1S3_106201,16686.0,18469.0
E12_E1S3_106202,16686.0,18552.0
E12_E1S3_106203,16682.0,18665.0
E12_E1S3_106217,16684.0,18769.0
E12_E1S3_106225,16685.0,18704.0
E12_E1S3_106226,16683.0,18873.0
E12_E1S3_106243,16683.0,18457.0
E12_E1S3_106250,16693.0,18729.0
E12_E1S3_106251,16686.0,18820.0
E12_E1S3_106258,16680.0,18418.0
E12_E1S3_106265,16687.0,18493.0
E12_E1S3_106288,16692.5,18749.0
E12_E1S3_106313,16707.0,18783.0
E12_E1S3_106322,16695.0,18846.0
E12_E1S3_106323,16696.0,18906.0
E12_E1S3_106337,16697.5,18479.0
E12_E1S3_106338,16691.0,18514.0
E12_E1S3_106339,16706.0,18608.0
E12_E1S3_106357,16697.0,18576.0
E12_E1S3_106379,16705.0,18463.0
E12_E1S3_106380,16702.0,18648.0
E12_E1S3_106396,16700.5,18675.0
E12_E1S3_106405,16706.0,18816.0
E12_E1S3_106426,16711.0,18765.0
E12_E1S3_106436,16704.0,18700.0
E12_E1S3_106442,16715.0,18722.0
E12_E1S3_106443,16713.0,18746.0
E12_E1S3_106460,16712.0,18498.0
E12_E1S3_106487,16709.0,18557.0
E12_E1S3_106488,16712.0,18830.0
E12_E1S3_106501,16722.0,18381.0
E12_E1S3_106528,16725.0,18409.0
E12_E1S3_106529,16720.0,18906.0
E12_E1S3_106539,16725.0,18593.0
E12_E1S3_106550,16725.0,18432.0
E12_E1S3_106568,16730.0,18739.0
E12_E1S3_106576,16735.0,18523.0
E12_E1S3_106581,16729.0,18724.0
E12_E1S3_106585,16730.0,18700.0
E12_E1S3_106637,16740.0,18476.0
E12_E1S3_106638,16731.0,18758.0
E12_E1S3_106646,16734.0,18445.0
E12_E1S3_106652,16737.0,18681.0
E12_E1S3_106662,16733.0,18800.0
E12_E1S3_106674,16743.0,18567.0
E12_E1S3_106675,16746.0,18829.0
