Cell_ID,x,y
E16_E1S3_435,3092.0,3676.0
E16_E1S3_436,3080.0,3645.0
E16_E1S3_437,3092.0,3130.0
E16_E1S3_438,3093.0,2609.0
E16_E1S3_439,3095.0,1838.0
E16_E1S3_441,3091.0,3198.0
E16_E1S3_442,3093.0,2404.0
E16_E1S3_443,3092.0,3549.0
E16_E1S3_444,3091.0,2042.0
E16_E1S3_445,3091.0,1993.0
E16_E1S3_446,3086.0,1972.5
E16_E1S3_447,3087.0,1781.0
E16_E1S3_448,3087.0,1696.0
E16_E1S3_449,3089.0,1581.0
E16_E1S3_450,3094.0,3155.0
E16_E1S3_451,3090.0,1912.0
E16_E1S3_452,3089.0,1880.0
E16_E1S3_453,3089.0,1814.0
E16_E1S3_454,3086.0,2590.0
E16_E1S3_455,3089.0,1733.0
E16_E1S3_456,3085.0,3858.0
E16_E1S3_457,3083.0,3592.0
E16_E1S3_458,3070.0,2818.0
E16_E1S3_459,3083.0,2865.0
E16_E1S3_460,3082.0,1633.0
E16_E1S3_461,3083.0,3513.0
E16_E1S3_462,3079.0,2062.0
E16_E1S3_463,3081.0,3703.0
E16_E1S3_464,3077.0,3613.0
E16_E1S3_465,3083.0,3105.0
E16_E1S3_466,3095.0,3039.0
E16_E1S3_467,3081.0,2927.0
E16_E1S3_468,3078.0,2902.0
E16_E1S3_469,3082.0,2833.0
E16_E1S3_470,3081.0,2553.0
E16_E1S3_471,3081.0,2537.0
E16_E1S3_472,3077.0,2178.0
E16_E1S3_473,3080.0,2243.0
E16_E1S3_474,3078.0,2117.0
E16_E1S3_475,3079.0,3003.0
E16_E1S3_476,3080.0,2207.0
E16_E1S3_477,3078.0,2281.0
E16_E1S3_478,3073.0,3765.0
E16_E1S3_479,3075.0,3456.0
E16_E1S3_480,3077.0,3826.0
E16_E1S3_481,3075.0,3744.0
E16_E1S3_482,3073.0,1828.0
E16_E1S3_483,3069.0,1496.0
E16_E1S3_484,3073.0,3685.0
E16_E1S3_485,3078.0,2645.0
E16_E1S3_486,3068.0,2508.0
E16_E1S3_487,3073.0,3207.0
E16_E1S3_488,3073.0,2952.0
E16_E1S3_489,3077.0,2687.0
E16_E1S3_490,3060.0,2324.0
E16_E1S3_492,3066.0,1850.0
E16_E1S3_493,3079.0,1673.0
E16_E1S3_494,3071.0,3950.0
E16_E1S3_496,3066.0,3192.0
E16_E1S3_497,3072.0,2968.0
E16_E1S3_498,3073.0,2436.0
E16_E1S3_499,3066.0,1767.0
E16_E1S3_500,3067.0,1551.0
E16_E1S3_501,3070.0,3134.0
E16_E1S3_502,3071.0,2382.0
E16_E1S3_503,3076.0,1933.0
E16_E1S3_504,3072.0,1870.0
E16_E1S3_505,3071.0,3157.0
E16_E1S3_506,3071.0,3086.0
E16_E1S3_507,3069.0,2737.0
E16_E1S3_508,3072.0,2793.0
E16_E1S3_509,3069.0,1519.0
E16_E1S3_510,3061.0,2089.0
E16_E1S3_512,3075.0,3176.0
E16_E1S3_513,3072.0,2617.0
E16_E1S3_514,3065.0,1746.0
E16_E1S3_515,3067.0,1315.0
E16_E1S3_516,3073.0,3235.0
E16_E1S3_517,3057.0,2711.0
E16_E1S3_518,3062.0,2018.0
E16_E1S3_519,3064.0,1964.0
E16_E1S3_520,3062.0,3274.0
E16_E1S3_521,3066.5,3069.0
E16_E1S3_522,3063.0,2752.0
E16_E1S3_523,3064.0,2522.0
E16_E1S3_524,3065.0,2266.0
E16_E1S3_525,3055.0,2230.0
E16_E1S3_526,3064.0,2111.0
E16_E1S3_527,3066.0,1704.0
E16_E1S3_528,3062.0,2302.0
E16_E1S3_529,3064.0,2044.0
E16_E1S3_530,3055.5,1999.0
E16_E1S3_531,3063.0,3891.0
E16_E1S3_532,3059.0,3787.0
E16_E1S3_533,3060.0,3006.0
E16_E1S3_534,3063.0,2880.0
E16_E1S3_535,3059.0,2209.0
E16_E1S3_536,3058.0,3595.0
E16_E1S3_537,3056.0,2541.0
E16_E1S3_538,3056.0,2397.0
E16_E1S3_539,3055.0,1675.0
E16_E1S3_540,3055.0,3692.0
E16_E1S3_541,3056.0,3618.0
E16_E1S3_542,3058.0,3028.0
E16_E1S3_543,3056.0,2348.0
E16_E1S3_544,3057.0,1917.0
E16_E1S3_546,3053.0,2193.0
E16_E1S3_547,3057.0,2954.0
E16_E1S3_548,3058.0,2920.0
E16_E1S3_549,3060.0,2246.0
E16_E1S3_550,3060.0,1792.0
E16_E1S3_551,3053.0,3917.0
E16_E1S3_553,3049.0,3666.0
E16_E1S3_554,3054.0,2857.0
E16_E1S3_555,3052.0,2581.0
E16_E1S3_556,3052.0,2472.0
E16_E1S3_557,3051.0,3726.0
E16_E1S3_558,3042.0,3130.5
E16_E1S3_559,3056.0,1897.0
E16_E1S3_560,3054.0,1825.0
E16_E1S3_561,3052.0,3957.0
E16_E1S3_562,3046.0,3291.0
E16_E1S3_563,3052.0,3182.0
E16_E1S3_564,3050.0,3088.0
E16_E1S3_565,3046.0,2841.0
E16_E1S3_566,3051.0,2772.0
E16_E1S3_567,3053.0,2372.0
E16_E1S3_568,3052.0,1743.0
E16_E1S3_569,3055.0,1692.0
E16_E1S3_570,3053.0,3342.0
E16_E1S3_571,3048.0,3040.0
E16_E1S3_572,3050.0,1852.0
E16_E1S3_573,3043.0,1760.0
E16_E1S3_575,3051.0,3249.0
E16_E1S3_576,3047.0,1939.0
E16_E1S3_577,3049.0,1616.0
E16_E1S3_578,3053.0,1560.0
E16_E1S3_580,3046.0,2673.0
E16_E1S3_581,3037.0,2505.0
E16_E1S3_582,3044.0,3977.0
E16_E1S3_583,3054.0,3645.0
E16_E1S3_584,3037.0,3242.0
E16_E1S3_585,3044.0,2620.0
E16_E1S3_586,3042.0,2902.0
E16_E1S3_587,3045.0,2401.0
E16_E1S3_588,3040.0,2265.0
E16_E1S3_589,3047.0,2080.0
E16_E1S3_591,3050.0,2988.0
E16_E1S3_592,3041.0,2968.0
E16_E1S3_593,3044.0,2648.0
E16_E1S3_594,3041.0,2443.0
E16_E1S3_596,3047.0,3113.0
E16_E1S3_597,3043.0,3023.0
E16_E1S3_598,3042.5,2031.0
E16_E1S3_599,3042.0,1966.0
E16_E1S3_600,3037.0,3212.0
E16_E1S3_601,3041.0,1648.0
E16_E1S3_602,3037.0,2949.5
E16_E1S3_603,3040.0,2065.0
E16_E1S3_604,3040.0,2048.0
E16_E1S3_605,3040.0,3839.0
E16_E1S3_606,3039.0,3698.0
E16_E1S3_607,3039.0,2700.0
E16_E1S3_608,3034.0,1870.0
E16_E1S3_609,3048.0,3750.0
E16_E1S3_610,3037.0,2181.0
E16_E1S3_611,3045.0,2735.0
E16_E1S3_612,3035.0,3675.0
E16_E1S3_613,3032.0,3626.0
E16_E1S3_614,3037.0,2368.0
E16_E1S3_615,3038.0,2119.0
E16_E1S3_616,3034.0,1785.0
E16_E1S3_617,3031.0,1457.5
E16_E1S3_618,3037.0,3774.0
E16_E1S3_619,3037.0,3304.0
E16_E1S3_620,3041.0,2351.0
E16_E1S3_621,3036.0,1771.0
E16_E1S3_622,3040.0,1728.0
E16_E1S3_623,3036.0,1680.0
E16_E1S3_624,3039.0,1582.0
E16_E1S3_625,3034.0,1479.0
E16_E1S3_626,3038.0,1322.0
E16_E1S3_627,3036.0,2008.0
E16_E1S3_628,3035.0,1702.0
E16_E1S3_629,3033.0,3827.0
E16_E1S3_630,3037.0,3164.0
E16_E1S3_631,3034.0,3100.0
E16_E1S3_632,3035.0,2821.0
E16_E1S3_633,3025.0,2582.0
E16_E1S3_634,3035.0,2304.0
E16_E1S3_635,3041.0,3796.0
E16_E1S3_636,3031.0,3082.0
E16_E1S3_637,3032.0,2103.0
E16_E1S3_638,3033.0,3529.0
E16_E1S3_639,3032.0,3228.0
E16_E1S3_640,3024.0,3189.0
E16_E1S3_641,3033.0,2623.0
E16_E1S3_642,3032.0,1810.0
E16_E1S3_643,3026.0,3267.0
E16_E1S3_644,3024.0,3325.0
E16_E1S3_645,3031.0,2995.0
E16_E1S3_646,3027.0,2757.0
E16_E1S3_647,3018.0,2639.0
E16_E1S3_648,3027.0,2428.0
E16_E1S3_649,3024.0,2394.0
E16_E1S3_650,3026.0,2163.0
E16_E1S3_651,3020.0,1824.0
E16_E1S3_652,3026.0,3975.0
E16_E1S3_653,3025.0,1845.0
E16_E1S3_655,3024.0,2461.0
E16_E1S3_656,3025.0,1603.0
E16_E1S3_657,3025.0,3554.0
E16_E1S3_658,3024.0,3018.0
E16_E1S3_659,3022.0,4004.0
E16_E1S3_660,3023.0,3870.0
E16_E1S3_661,3031.0,1902.0
E16_E1S3_662,3023.0,2196.0
E16_E1S3_663,3010.0,2181.0
E16_E1S3_664,3024.0,3722.0
E16_E1S3_665,3019.0,3683.0
E16_E1S3_666,3014.0,2872.0
E16_E1S3_667,3019.0,1939.0
E16_E1S3_668,3015.0,4032.0
E16_E1S3_669,3018.0,3503.0
E16_E1S3_670,3015.0,3161.0
E16_E1S3_671,3025.0,2535.0
E16_E1S3_672,3019.0,1921.0
E16_E1S3_673,3019.0,1700.0
E16_E1S3_674,3018.0,2120.0
E16_E1S3_675,3017.0,1723.0
E16_E1S3_676,3017.0,3701.5
E16_E1S3_677,3017.0,2840.0
E16_E1S3_678,3018.0,2696.0
E16_E1S3_679,3010.0,2494.0
E16_E1S3_680,3011.0,2074.0
E16_E1S3_681,3015.0,1974.0
E16_E1S3_682,3018.0,1648.0
E16_E1S3_683,3017.0,3793.0
E16_E1S3_684,3019.0,2659.0
E16_E1S3_685,3017.0,2220.0
E16_E1S3_686,3010.0,1955.0
E16_E1S3_687,3013.0,2921.0
E16_E1S3_688,3017.0,2562.0
E16_E1S3_689,3014.0,2248.0
E16_E1S3_690,3011.0,2055.0
E16_E1S3_691,3021.0,3291.0
E16_E1S3_692,3013.5,1561.0
E16_E1S3_693,3014.0,1436.0
E16_E1S3_694,3014.0,2608.0
E16_E1S3_695,3014.0,2283.0
E16_E1S3_696,3011.0,3812.0
E16_E1S3_697,3012.0,3600.0
E16_E1S3_698,3012.0,2415.0
E16_E1S3_699,3011.0,2298.0
E16_E1S3_700,3008.0,1494.0
E16_E1S3_701,3010.0,2753.0
E16_E1S3_702,3010.0,1602.0
E16_E1S3_703,3008.0,3916.0
E16_E1S3_704,3006.0,3848.0
E16_E1S3_705,3011.0,3121.0
E16_E1S3_706,3007.0,3084.0
E16_E1S3_707,3010.0,2797.0
E16_E1S3_708,3018.0,3767.0
E16_E1S3_709,3011.0,3354.0
E16_E1S3_710,3008.0,3335.0
E16_E1S3_711,3006.0,3245.0
E16_E1S3_712,3018.0,3050.0
E16_E1S3_713,3010.0,2815.0
E16_E1S3_714,3008.0,1794.0
E16_E1S3_715,3012.0,1758.0
E16_E1S3_716,3006.0,3865.0
E16_E1S3_717,3009.0,3378.0
E16_E1S3_718,3008.0,3020.0
E16_E1S3_719,3007.0,2988.0
E16_E1S3_720,3006.0,2462.0
E16_E1S3_721,3007.0,1843.0
E16_E1S3_722,3006.0,3827.0
E16_E1S3_723,3008.0,2363.0
E16_E1S3_724,3005.0,3757.0
E16_E1S3_725,3002.0,2731.0
E16_E1S3_726,3004.0,1878.0
E16_E1S3_727,3007.0,2898.0
E16_E1S3_728,3002.0,1391.0
E16_E1S3_729,3011.0,3223.0
E16_E1S3_730,2994.0,2428.0
E16_E1S3_731,3003.0,2024.0
E16_E1S3_732,3000.0,1776.0
E16_E1S3_733,3003.0,1581.0
E16_E1S3_734,3001.0,1978.0
E16_E1S3_735,3000.0,2956.0
E16_E1S3_736,3007.0,2321.0
E16_E1S3_737,3002.0,2139.0
E16_E1S3_738,3001.0,4007.0
E16_E1S3_739,3001.0,3580.0
E16_E1S3_740,2996.0,2552.0
E16_E1S3_741,2996.0,2236.0
E16_E1S3_742,3000.0,3688.0
E16_E1S3_743,2992.0,3288.0
E16_E1S3_744,3004.0,3069.0
E16_E1S3_745,2999.0,2933.0
E16_E1S3_747,3000.0,2585.0
E16_E1S3_748,2989.0,1629.0
E16_E1S3_749,2996.0,1553.0
E16_E1S3_750,2987.0,3713.0
E16_E1S3_751,2987.0,3434.0
E16_E1S3_752,2997.0,2854.0
E16_E1S3_753,2995.0,2172.0
E16_E1S3_754,2996.0,1933.0
E16_E1S3_755,2996.0,1668.0
E16_E1S3_756,2994.0,1536.0
E16_E1S3_758,3002.0,2204.0
